sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016598403453826904,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03764408826828003,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06381475925445557,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10814404487609863,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08032846450805664,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05296647548675537,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.019593119621276855,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03853875398635864,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07797682285308838,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16568386554718018,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32000,32000,ablate_zero,"[2, 2]","[0, 1]"
