sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07549643516540527,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07246291637420654,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06889837980270386,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12231171131134033,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09510987997055054,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12967640161514282,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.062376320362091064,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0638352632522583,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06433910131454468,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12779760360717773,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10285705327987671,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13436102867126465,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.012533962726593018,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02852940559387207,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05573725700378418,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.043874382972717285,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04481273889541626,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.08139199018478394,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.033159852027893066,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.036283910274505615,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.053405046463012695,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05292433500289917,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04249376058578491,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08815252780914307,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06414192914962769,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07039797306060791,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06941741704940796,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.13452214002609253,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08937805891036987,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09771543741226196,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.023271918296813965,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03530478477478027,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05056595802307129,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04777109622955322,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03668910264968872,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.09549331665039062,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0038090944290161133,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.010567843914031982,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.016619563102722168,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.029883146286010742,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02312791347503662,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03881716728210449,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.001405477523803711,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.02071559429168701,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.040625154972076416,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04033768177032471,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.035636723041534424,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.061986565589904785,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.004332005977630615,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.032360970973968506,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.06516581773757935,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.06752163171768188,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0631600022315979,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step17000,17000,ablate_zero,"[2, 2]","[0, 1]"
