sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014369368553161621,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.034600138664245605,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06358015537261963,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11445575952529907,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08623141050338745,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05579483509063721,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.01797550916671753,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04650980234146118,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08961302042007446,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20577198266983032,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15628206729888916,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10107576847076416,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.005120575428009033,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.043498873710632324,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09776020050048828,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05557131767272949,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.045063912868499756,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03453266620635986,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.006158232688903809,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.031958937644958496,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07065200805664062,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04601258039474487,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03715938329696655,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.029670000076293945,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.017666995525360107,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.049873948097229004,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08327293395996094,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17019999027252197,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1148114800453186,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.061722517013549805,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.003543376922607422,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02216249704360962,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08015698194503784,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06641465425491333,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.053031742572784424,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.04422318935394287,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.009519338607788086,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.01454538106918335,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.02140110731124878,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04064899682998657,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03240889310836792,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.025407731533050537,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0026993155479431152,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.010317385196685791,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.06648164987564087,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.04889196157455444,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0503116250038147,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.037194788455963135,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.012706458568572998,1,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.038714051246643066,2,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.10316169261932373,3,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.06919753551483154,4,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05842602252960205,5,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0407901406288147,6,1.235294118,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.004338562488555908,1,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.03172039985656738,2,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0943613052368164,3,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.07943505048751831,4,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.07156723737716675,5,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.05152392387390137,6,0.714285714,8,6,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0,0,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.003720700740814209,1,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,Same Sense,0.0233573317527771,2,3.7,6,8,2,14067712,EleutherAI/pythia-14m,step39000,39000,ablate_zero,"[2, 2]","[0, 1]"
