sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.019860506057739258,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03899461030960083,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2482978105545044,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11076617240905762,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07775282859802246,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04733771085739136,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.024316728115081787,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04392820596694946,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3004606366157532,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09437179565429688,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07834786176681519,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0476035475730896,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.005523622035980225,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03814852237701416,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.23335707187652588,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.048936307430267334,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03694993257522583,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.026631653308868408,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.00548022985458374,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.023807287216186523,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2081845998764038,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03873848915100098,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.030673563480377197,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.021763384342193604,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.019916892051696777,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.041941046714782715,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12105292081832886,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10598444938659668,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06931143999099731,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03648936748504639,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.004585981369018555,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.020508885383605957,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step35000,35000,rescue_copy_step143000,[2],[0]
