sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.021641872823238373,kind of, of,0.4202541410923004,0.26827186346054077,2.065300464630127,0,0,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.03819651901721954,kind of, of,0.15363118052482605,0.28314802050590515,2.0751802921295166,1,0,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.05736406520009041,kind of, of,0.2811903655529022,0.22807690501213074,2.059636116027832,2,0,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.2816295623779297,kind of, of,0.09388928860425949,0.3053930997848511,2.0705225467681885,3,0,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.0007679031114093959,kind of, of,0.19920001924037933,0.37878358364105225,2.0383119583129883,0,1,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.07880429923534393,kind of, of,0.38224318623542786,0.36379942297935486,2.0716686248779297,1,1,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.04034806415438652,kind of, of,0.10391051322221756,0.2633976340293884,2.073857069015503,2,1,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.00040004518814384937,kind of, of,0.337701678276062,0.11741472035646439,2.0664398670196533,3,1,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.6769230961799622,kind of, of,0.009423768147826195,0.27866655588150024,2.049360513687134,0,2,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,8.907607843866572e-05,kind of, of,0.7925273180007935,0.7084566354751587,2.03336238861084,1,2,14067712,EleutherAI/pythia-14m,step33000,33000
It was a desperate kind of act.,act,act, desperate,0.1082700565457344,kind of, of,0.10363074392080307,0.2659006118774414,2.075542688369751,2,2,14067712,EleutherAI/pythia-14m,step33000,33000
