sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.001277736620977521,kind of, of,0.7654941082000732,0.2702409029006958,2.0378613471984863,0,0,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.0020092788618057966,kind of, of,0.6911440491676331,0.3492579758167267,2.0462141036987305,1,0,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.11512260138988495,kind of, of,0.4909366965293884,0.29350724816322327,2.0663881301879883,2,0,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.33595919609069824,kind of, of,0.15829969942569733,0.3479241728782654,2.0733542442321777,3,0,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.0001328253565588966,kind of, of,0.04487757757306099,0.31712615489959717,2.0057950019836426,0,1,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.040299322456121445,kind of, of,0.36614224314689636,0.3177950978279114,2.072028398513794,1,1,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.08268281817436218,kind of, of,0.10667714476585388,0.28570321202278137,2.0671281814575195,2,1,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,6.886495498292788e-07,kind of, of,0.025389403104782104,0.11714126914739609,2.049255609512329,3,1,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.332575261592865,kind of, of,0.015253198333084583,0.2583903670310974,2.072129249572754,0,2,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.0007636931259185076,kind of, of,0.7056056261062622,0.6705614328384399,2.045097827911377,1,2,14067712,EleutherAI/pythia-14m,step139000,139000
It was a desperate kind of act.,act,act, desperate,0.11008947342634201,kind of, of,0.14969682693481445,0.29207172989845276,2.077244758605957,2,2,14067712,EleutherAI/pythia-14m,step139000,139000
