sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.024247050285339355,kind of, of,0.415803998708725,0.2785191237926483,2.0644643306732178,0,0,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.029550701379776,kind of, of,0.13133175671100616,0.26545485854148865,2.0738606452941895,1,0,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.0718260332942009,kind of, of,0.2747492492198944,0.23398250341415405,2.0575110912323,2,0,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.33460989594459534,kind of, of,0.10002189129590988,0.32041531801223755,2.0723228454589844,3,0,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.0006863160524517298,kind of, of,0.158819779753685,0.378269225358963,2.031545400619507,0,1,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.08635538816452026,kind of, of,0.42055243253707886,0.365948885679245,2.070324182510376,1,1,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.0340588204562664,kind of, of,0.12085509300231934,0.28944772481918335,2.0742194652557373,2,1,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.0003964972565881908,kind of, of,0.3867594301700592,0.09676394611597061,2.066016912460327,3,1,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.5902954936027527,kind of, of,0.01234767958521843,0.3110428750514984,2.0580673217773438,0,2,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,7.080325303832069e-05,kind of, of,0.79947829246521,0.7106130719184875,2.032283306121826,1,2,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate kind of act.,act,act, desperate,0.12147722393274307,kind of, of,0.10034442692995071,0.27517324686050415,2.075227737426758,2,2,14067712,EleutherAI/pythia-14m,step36000,36000
