sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.036409784108400345,kind of, of,0.3170843720436096,0.26100438833236694,2.0685629844665527,0,0,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.12042871862649918,kind of, of,0.12213589251041412,0.31747037172317505,2.0756711959838867,1,0,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.0534500926733017,kind of, of,0.3427998721599579,0.2645488381385803,2.0589561462402344,2,0,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.22995533049106598,kind of, of,0.10689352452754974,0.2947016954421997,2.070340156555176,3,0,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.002358540426939726,kind of, of,0.24786299467086792,0.3841700851917267,2.0468780994415283,0,1,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.09847036004066467,kind of, of,0.3515176773071289,0.3680838346481323,2.0722384452819824,1,1,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.03940767049789429,kind of, of,0.15093772113323212,0.28720539808273315,2.0738959312438965,2,1,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.00032654646201990545,kind of, of,0.31207475066185,0.1247733011841774,2.064955949783325,3,1,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.6682054400444031,kind of, of,0.009512349963188171,0.26861661672592163,2.0501787662506104,0,2,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.00013819269952364266,kind of, of,0.8163381814956665,0.7153962254524231,2.0297746658325195,1,2,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.10124388337135315,kind of, of,0.08502870053052902,0.26964712142944336,2.0749564170837402,2,2,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.15682843327522278,kind of, of,0.04422207549214363,0.20430868864059448,2.069149971008301,3,2,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.042636334896087646,kind of, of,0.055553138256073,0.17093373835086823,2.0659232139587402,0,3,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.1588360220193863,kind of, of,0.020488277077674866,0.2373446673154831,2.070207118988037,1,3,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,7.71158556744922e-06,kind of, of,0.001981748268008232,0.09858168661594391,1.9989047050476074,2,3,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,1.823780735321634e-07,kind of, of,0.00011081268166890368,0.11054016649723053,1.9952791929244995,3,3,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.09864442050457001,kind of, of,0.12603113055229187,0.21068458259105682,2.0734200477600098,0,4,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.1110776886343956,kind of, of,0.01733952946960926,0.17958179116249084,2.060572624206543,1,4,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.20251990854740143,kind of, of,0.22506019473075867,0.2570141851902008,2.075181007385254,2,4,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.19779038429260254,kind of, of,0.07324422150850296,0.22468997538089752,2.076766014099121,3,4,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.027470925822854042,kind of, of,0.003980818670243025,0.15365706384181976,2.011779546737671,0,5,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.0252696443349123,kind of, of,0.06573651731014252,0.17833620309829712,2.03266978263855,1,5,14067712,EleutherAI/pythia-14m,step28000,28000
It was a desperate kind of act.,act,act, desperate,0.31104153394699097,kind of, of,0.14683203399181366,0.26586681604385376,2.0743489265441895,2,5,14067712,EleutherAI/pythia-14m,step28000,28000
