sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.028166422620415688,kind of, of,0.4025861918926239,0.27500414848327637,2.065667152404785,0,0,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.03741812705993652,kind of, of,0.12714260816574097,0.2545281648635864,2.072225570678711,1,0,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.07787522673606873,kind of, of,0.21933364868164062,0.21292294561862946,2.060032367706299,2,0,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.41072162985801697,kind of, of,0.09650835394859314,0.33287522196769714,2.0708258152008057,3,0,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.0006663877284154296,kind of, of,0.12004928290843964,0.35983434319496155,2.02470064163208,0,1,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.07514768838882446,kind of, of,0.39843854308128357,0.3656274378299713,2.071153163909912,1,1,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.03153228759765625,kind of, of,0.1308271437883377,0.2960527539253235,2.0741629600524902,2,1,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.0005278415628708899,kind of, of,0.3365989029407501,0.08842683583498001,2.0643038749694824,3,1,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.4270299971103668,kind of, of,0.017697719857096672,0.31703922152519226,2.068171501159668,0,2,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,9.551981929689646e-05,kind of, of,0.7822734117507935,0.6916539669036865,2.0348362922668457,1,2,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.1239447221159935,kind of, of,0.11644650250673294,0.2737855613231659,2.07631516456604,2,2,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.13133025169372559,kind of, of,0.04739043116569519,0.19620053470134735,2.0664525032043457,3,2,14067712,EleutherAI/pythia-14m,step41000,41000
It was a desperate kind of act.,act,act, desperate,0.02573009580373764,kind of, of,0.18584029376506805,0.17028775811195374,2.0601046085357666,0,3,14067712,EleutherAI/pythia-14m,step41000,41000
