sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0010713402880355716,kind of, of,0.7253071665763855,0.27986475825309753,2.0429909229278564,0,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.003379322588443756,kind of, of,0.7012236714363098,0.33262601494789124,2.044776439666748,1,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.2534673810005188,kind of, of,0.2937067151069641,0.2596549391746521,2.073467969894409,2,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.48277291655540466,kind of, of,0.1020386815071106,0.33998435735702515,2.0670711994171143,3,0,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.0003387674514669925,kind of, of,0.028667395934462547,0.32870572805404663,2.002065658569336,0,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.03916545212268829,kind of, of,0.3699295222759247,0.3149896562099457,2.072629451751709,1,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.07203751802444458,kind of, of,0.1037462130188942,0.30433595180511475,2.0662484169006348,2,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,4.4103609297962976e-07,kind of, of,0.027289722114801407,0.14415542781352997,2.0225162506103516,3,1,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.3595185875892639,kind of, of,0.013254327699542046,0.2773744463920593,2.069812297821045,0,2,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.0007350848172791302,kind of, of,0.6543653607368469,0.6709282994270325,2.05051851272583,1,2,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.10684473067522049,kind of, of,0.1660933792591095,0.30467069149017334,2.0775034427642822,2,2,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.06774574518203735,kind of, of,0.07291649281978607,0.1942950189113617,2.0646448135375977,3,2,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,0.013148501515388489,kind of, of,0.4953249990940094,0.2309059202671051,2.0583279132843018,0,3,14067712,EleutherAI/pythia-14m,step102000,102000
It was a desperate kind of act.,act,act, desperate,7.60819034439919e-07,kind of, of,0.001375593594275415,0.12939146161079407,1.9949733018875122,1,3,14067712,EleutherAI/pythia-14m,step102000,102000
