sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.020851779729127884,kind of, of,0.4564337134361267,0.2808757424354553,2.06485652923584,0,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.026143962517380714,kind of, of,0.11659927666187286,0.265040785074234,2.0717613697052,1,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.05352882295846939,kind of, of,0.29717808961868286,0.21062196791172028,2.063255548477173,2,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.34848928451538086,kind of, of,0.10759589821100235,0.32955366373062134,2.073164939880371,3,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.0006945198401808739,kind of, of,0.12544266879558563,0.3618413507938385,2.0250561237335205,0,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.07938723266124725,kind of, of,0.4004976749420166,0.3727343678474426,2.0707898139953613,1,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.024554699659347534,kind of, of,0.12550568580627441,0.3006954789161682,2.073979139328003,2,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.0005250009126029909,kind of, of,0.3614851236343384,0.09806708246469498,2.065606117248535,3,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.3994598388671875,kind of, of,0.015179571695625782,0.3127269148826599,2.0688490867614746,0,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,7.619374082423747e-05,kind of, of,0.7827387452125549,0.7098699808120728,2.0348169803619385,1,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.11974641680717468,kind of, of,0.11191213876008987,0.2778785526752472,2.0752668380737305,2,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.15842877328395844,kind of, of,0.045789122581481934,0.20463891327381134,2.0685651302337646,3,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.02064640074968338,kind of, of,0.28464531898498535,0.18393391370773315,2.06599760055542,0,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.1572645902633667,kind of, of,0.04820180684328079,0.2612234652042389,2.0739693641662598,1,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,2.787940275084111e-06,kind of, of,0.004643721505999565,0.11347056180238724,1.99567711353302,2,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,2.4470702442158654e-07,kind of, of,0.0012382080312818289,0.13087832927703857,1.9946789741516113,3,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.15767651796340942,kind of, of,0.16689527034759521,0.22182004153728485,2.0749871730804443,0,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.12402451783418655,kind of, of,0.04568450152873993,0.1896790713071823,2.0592315196990967,1,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.2968001663684845,kind of, of,0.1654767096042633,0.2523328363895416,2.075827121734619,2,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.32893243432044983,kind of, of,0.04737672209739685,0.22747951745986938,2.0748467445373535,3,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,5.752952063028168e-15,kind of, of,1.7645993868176503e-16,0.1428578794002533,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.03269631043076515,kind of, of,0.01701238937675953,0.16018979251384735,2.0281810760498047,1,5,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,0.17722755670547485,kind of, of,0.10116938501596451,0.22344715893268585,2.0753345489501953,2,5,14067712,EleutherAI/pythia-14m,step42000,42000
It was a desperate kind of act.,act,act, desperate,1.0283472962058227e-09,kind of, of,1.0464273891841458e-10,0.25695890188217163,1.9943008422851562,3,5,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.00452747056260705,kind of, of,0.4679562449455261,0.24546706676483154,2.1824281215667725,0,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.006027746945619583,kind of, of,0.11600591987371445,0.19375556707382202,2.189725875854492,1,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.05625581741333008,kind of, of,0.284663587808609,0.18975812196731567,2.1841671466827393,2,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.020176619291305542,kind of, of,0.16655395925045013,0.3492262065410614,2.1907284259796143,3,0,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.00026633968809619546,kind of, of,0.14305554330348969,0.3779480457305908,2.149749755859375,0,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.01810297928750515,kind of, of,0.436369925737381,0.3514775335788727,2.1861088275909424,1,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.04515934735536575,kind of, of,0.13131652772426605,0.31588876247406006,2.1926374435424805,2,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.0007267959299497306,kind of, of,0.3118208348751068,0.07247791439294815,2.1824307441711426,3,1,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.10861032456159592,kind of, of,0.025083137676119804,0.34261634945869446,2.1899478435516357,0,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,4.329114017309621e-05,kind of, of,0.7807804942131042,0.7433172464370728,2.1559410095214844,1,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.09252788126468658,kind of, of,0.12602506577968597,0.2443578541278839,2.194673776626587,2,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.011660385876893997,kind of, of,0.04745711013674736,0.15996813774108887,2.1834206581115723,3,2,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.08922620117664337,kind of, of,0.21856676042079926,0.16248488426208496,2.1892499923706055,0,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.08694425225257874,kind of, of,0.052757248282432556,0.23459133505821228,2.193347930908203,1,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.0024058420676738024,kind of, of,0.017726833000779152,0.10145983099937439,2.123549222946167,2,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.005239118821918964,kind of, of,0.005831744521856308,0.11590047180652618,2.1219234466552734,3,3,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.028862997889518738,kind of, of,0.11288777738809586,0.1885066032409668,2.189056396484375,0,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.031236562877893448,kind of, of,0.06628494709730148,0.16765519976615906,2.1782991886138916,1,4,14067712,EleutherAI/pythia-14m,step42000,42000
It was a humane kind of act.,act,act, humane,0.07784207165241241,kind of, of,0.2128417193889618,0.20524145662784576,2.1954190731048584,2,4,14067712,EleutherAI/pythia-14m,step42000,42000
