sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.027311261743307114,kind of, of,0.3777322471141815,0.27033427357673645,2.065338373184204,0,0,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.03234665468335152,kind of, of,0.11631815880537033,0.27491888403892517,2.0744051933288574,1,0,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.050208691507577896,kind of, of,0.27957382798194885,0.22103285789489746,2.0577993392944336,2,0,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.31754979491233826,kind of, of,0.0966576486825943,0.31058216094970703,2.0714974403381348,3,0,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.0007189381285570562,kind of, of,0.19531957805156708,0.378184974193573,2.0381298065185547,0,1,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.09872884303331375,kind of, of,0.3897112011909485,0.3712511360645294,2.0714187622070312,1,1,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.031945109367370605,kind of, of,0.11701411008834839,0.28660470247268677,2.0741689205169678,2,1,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.0005104133160784841,kind of, of,0.35236936807632446,0.113198421895504,2.0662827491760254,3,1,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.5279984474182129,kind of, of,0.01482861302793026,0.30601420998573303,2.062749147415161,0,2,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,8.149329369189218e-05,kind of, of,0.776885986328125,0.6968973875045776,2.035583734512329,1,2,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.10203134268522263,kind of, of,0.09613702446222305,0.27149054408073425,2.074413299560547,2,2,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.12988251447677612,kind of, of,0.04246105998754501,0.19599653780460358,2.0678558349609375,3,2,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.023859592154622078,kind of, of,0.10217826813459396,0.15891896188259125,2.053971767425537,0,3,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.21435044705867767,kind of, of,0.02742670848965645,0.2390180230140686,2.070958137512207,1,3,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,5.754069206886925e-06,kind of, of,0.0009623845689930022,0.12270516157150269,1.995151400566101,2,3,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,1.5521720797551097e-07,kind of, of,7.467580871889368e-05,0.1362275928258896,1.994392991065979,3,3,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.11368486285209656,kind of, of,0.12472904473543167,0.19986611604690552,2.072810411453247,0,4,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.07489930838346481,kind of, of,0.014315435662865639,0.1671690195798874,2.0537877082824707,1,4,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.22678905725479126,kind of, of,0.19899338483810425,0.26085153222084045,2.07656192779541,2,4,14067712,EleutherAI/pythia-14m,step35000,35000
It was a desperate kind of act.,act,act, desperate,0.2700636088848114,kind of, of,0.035672593861818314,0.21701431274414062,2.0760092735290527,3,4,14067712,EleutherAI/pythia-14m,step35000,35000
