sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.08802250027656555,kind of, of,0.14643175899982452,0.23636795580387115,2.077077865600586,0,0,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.15535984933376312,kind of, of,0.13366104662418365,0.2543327212333679,2.0781497955322266,1,0,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.20654632151126862,kind of, of,0.1030837893486023,0.20802196860313416,2.0773277282714844,2,0,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.10192536562681198,kind of, of,0.19106420874595642,0.24099817872047424,2.077942371368408,3,0,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.08284556120634079,kind of, of,0.20565003156661987,0.21727551519870758,2.077706813812256,0,1,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.11939792335033417,kind of, of,0.09856386482715607,0.20215031504631042,2.076639175415039,1,1,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.08254386484622955,kind of, of,0.20685327053070068,0.28240910172462463,2.077131509780884,2,1,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.10808613151311874,kind of, of,0.17185375094413757,0.24599307775497437,2.076450824737549,3,1,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.16032148897647858,kind of, of,0.07445338368415833,0.23549096286296844,2.0768070220947266,0,2,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate kind of act.,act,act, desperate,0.05164021998643875,kind of, of,0.20132553577423096,0.25443217158317566,2.076572895050049,1,2,14067712,EleutherAI/pythia-14m,step32,32
