sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0012978510931134224,kind of, of,0.716756284236908,0.2785915732383728,2.04384446144104,0,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.0030593143310397863,kind of, of,0.710103452205658,0.3002163767814636,2.044088125228882,1,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.2379949390888214,kind of, of,0.28875932097435,0.26711785793304443,2.0737719535827637,2,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.24501563608646393,kind of, of,0.09550453722476959,0.3354418873786926,2.075469732284546,3,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.00018382244161330163,kind of, of,0.06823603063821793,0.32649335265159607,2.0112433433532715,0,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.05188484489917755,kind of, of,0.41069862246513367,0.3397829234600067,2.070523262023926,1,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.06927847862243652,kind of, of,0.1425093561410904,0.302642285823822,2.070404529571533,2,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,2.1710673081543064e-06,kind of, of,0.05626732483506203,0.10439641773700714,2.0563547611236572,3,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.4030863344669342,kind of, of,0.010833117179572582,0.2569134831428528,2.0700621604919434,0,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.00037610388244502246,kind of, of,0.7091426253318787,0.7448549866676331,2.0445706844329834,1,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.11595357954502106,kind of, of,0.14347800612449646,0.30491992831230164,2.077030897140503,2,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.10613210499286652,kind of, of,0.04531693458557129,0.1938501000404358,2.062122344970703,3,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.022728458046913147,kind of, of,0.5198293328285217,0.22773009538650513,2.0618526935577393,0,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.4404240846633911,kind of, of,0.08982778340578079,0.15947484970092773,2.0617921352386475,1,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,1.206326578540029e-05,kind of, of,0.003357900772243738,0.05937269702553749,1.9954516887664795,2,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,1.4618654859077651e-05,kind of, of,0.0005919786053709686,0.05088161677122116,1.995286226272583,3,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.0013385986676439643,kind of, of,2.9330205819633193e-08,0.14862725138664246,1.9949545860290527,0,4,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.00079455686500296,kind of, of,2.4681044968194454e-12,0.14285661280155182,2.0022008419036865,1,4,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.32231125235557556,kind of, of,0.11023925989866257,0.21997623145580292,2.0719330310821533,2,4,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,1.6052276174960411e-09,kind of, of,2.690696242253239e-16,0.14102554321289062,1.9943008422851562,3,4,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,2.4721291342153216e-34,kind of, of,0.0,0.1428571492433548,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,2.568271492043111e-27,kind of, of,3.423944262889597e-24,0.1428571492433548,1.9943008422851562,1,5,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,0.8601404428482056,kind of, of,3.168100874972879e-06,0.2549338936805725,2.0221455097198486,2,5,14067712,EleutherAI/pythia-14m,step87000,87000
It was a desperate kind of act.,act,act, desperate,2.6473938122979525e-20,kind of, of,0.0,0.1428571492433548,1.9943008422851562,3,5,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.0034711838234215975,kind of, of,0.7132911682128906,0.26205605268478394,2.1644108295440674,0,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.0004624489229172468,kind of, of,0.705502986907959,0.2871730327606201,2.1646432876586914,1,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.042802806943655014,kind of, of,0.34957146644592285,0.22731202840805054,2.189936637878418,2,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.02633003517985344,kind of, of,0.11783814430236816,0.377078652381897,2.191987991333008,3,0,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.00012429317575879395,kind of, of,0.0767669528722763,0.31236857175827026,2.135143518447876,0,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.020462358370423317,kind of, of,0.425984650850296,0.33373382687568665,2.1871354579925537,1,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.009914383292198181,kind of, of,0.16812251508235931,0.29778844118118286,2.185244560241699,2,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,3.4677905205171555e-05,kind of, of,0.07422685623168945,0.09998881816864014,2.176048755645752,3,1,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.13009394705295563,kind of, of,0.012042604386806488,0.2799682021141052,2.191521406173706,0,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.00012449307541828603,kind of, of,0.70766282081604,0.7596123218536377,2.1647956371307373,1,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.07469510287046432,kind of, of,0.1512402892112732,0.26453471183776855,2.1951746940612793,2,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.0131412697955966,kind of, of,0.03536286950111389,0.15828675031661987,2.1756834983825684,3,2,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.0308083426207304,kind of, of,0.587382972240448,0.20885984599590302,2.177056312561035,0,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.4419279992580414,kind of, of,0.01188800297677517,0.11454237997531891,2.140481472015381,1,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.0016699235420674086,kind of, of,0.0016919884365051985,0.05166943371295929,2.119784355163574,2,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,0.021841783076524734,kind of, of,0.0003901891177520156,0.044411107897758484,2.1278879642486572,3,3,14067712,EleutherAI/pythia-14m,step87000,87000
It was a humane kind of act.,act,act, humane,7.61277249239356e-07,kind of, of,8.949295704496762e-08,0.126167431473732,2.1188788414001465,0,4,14067712,EleutherAI/pythia-14m,step87000,87000
