sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0013626011786982417,kind of, of,0.6882433891296387,0.27115389704704285,2.047597885131836,0,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.005218144040554762,kind of, of,0.7084665894508362,0.33609074354171753,2.044318914413452,1,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.22738367319107056,kind of, of,0.3372378945350647,0.264393150806427,2.07260799407959,2,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.38692742586135864,kind of, of,0.1053113117814064,0.35354235768318176,2.0719127655029297,3,0,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.00033817882649600506,kind of, of,0.04905720427632332,0.3385997712612152,2.007179021835327,0,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.05829629674553871,kind of, of,0.34495455026626587,0.32476645708084106,2.073115348815918,1,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.09275375306606293,kind of, of,0.11030232161283493,0.29643136262893677,2.0690178871154785,2,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,2.168363607779611e-06,kind of, of,0.02797079272568226,0.11394931375980377,2.046884536743164,3,1,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.3143148124217987,kind of, of,0.018946770578622818,0.2505865693092346,2.070847511291504,0,2,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.0006345721776597202,kind of, of,0.6854181885719299,0.7023322582244873,2.047363758087158,1,2,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.08931156247854233,kind of, of,0.1661984771490097,0.3151131570339203,2.0774693489074707,2,2,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.05100248381495476,kind of, of,0.046298108994960785,0.18443116545677185,2.0582685470581055,3,2,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.06774470955133438,kind of, of,0.26559093594551086,0.20536597073078156,2.068902015686035,0,3,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,7.901238063823257e-07,kind of, of,0.00028573352028615773,0.14180323481559753,1.994368553161621,1,3,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,8.891782954378868e-08,kind of, of,0.0016621957765892148,0.08465512841939926,2.0014259815216064,2,3,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,5.382194103731308e-07,kind of, of,0.0002568467170931399,0.12515288591384888,1.9955146312713623,3,3,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.0009891465306282043,kind of, of,1.5107661056390498e-05,0.16457128524780273,2.021472692489624,0,4,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,1.0267937113894732e-06,kind of, of,2.559742695584788e-10,0.1428571343421936,1.9943023920059204,1,4,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.16581328213214874,kind of, of,0.20963403582572937,0.21733666956424713,2.074578285217285,2,4,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,0.19436629116535187,kind of, of,1.0208679734891035e-10,0.2727126181125641,2.0305726528167725,3,4,14067712,EleutherAI/pythia-14m,step98000,98000
It was a desperate kind of act.,act,act, desperate,1.491779142696343e-29,kind of, of,9.660699590173122e-36,0.1428571492433548,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step98000,98000
