sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0012674381723627448,kind of, of,0.6780833005905151,0.2692292332649231,2.048215866088867,0,0,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.0019383385078981519,kind of, of,0.7106999754905701,0.308901309967041,2.043574810028076,1,0,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.29418909549713135,kind of, of,0.28116944432258606,0.26799213886260986,2.072826385498047,2,0,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.2104242891073227,kind of, of,0.09281826764345169,0.33508479595184326,2.0760719776153564,3,0,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,9.787745511857793e-05,kind of, of,0.05822931230068207,0.3383786380290985,2.008371114730835,0,1,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.05386240407824516,kind of, of,0.3689817786216736,0.32243868708610535,2.0726327896118164,1,1,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.05444088205695152,kind of, of,0.11285942792892456,0.29364389181137085,2.06890606880188,2,1,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,5.1682045523193665e-06,kind of, of,0.03113941103219986,0.11180116981267929,2.0336577892303467,3,1,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.35854923725128174,kind of, of,0.017120031639933586,0.265665203332901,2.0710110664367676,0,2,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.0005424265400506556,kind of, of,0.7712029218673706,0.7071694135665894,2.0366053581237793,1,2,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.09499708563089371,kind of, of,0.1657358556985855,0.30982086062431335,2.07706356048584,2,2,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.05682608485221863,kind of, of,0.04722878336906433,0.18243926763534546,2.0591964721679688,3,2,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.007298698648810387,kind of, of,0.5688706636428833,0.234190434217453,2.060051918029785,0,3,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,0.0005965105956420302,kind of, of,0.1866873949766159,0.16846050322055817,2.053386688232422,1,3,14067712,EleutherAI/pythia-14m,step89000,89000
It was a desperate kind of act.,act,act, desperate,3.8482554032270855e-07,kind of, of,0.0009381058625876904,0.12443617731332779,1.9954100847244263,2,3,14067712,EleutherAI/pythia-14m,step89000,89000
