sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0009956732392311096,kind of, of,0.7117476463317871,0.2678676247596741,2.0447685718536377,0,0,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.0038606321904808283,kind of, of,0.6599106788635254,0.32945457100868225,2.048727512359619,1,0,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.1926950067281723,kind of, of,0.3159262239933014,0.2595744729042053,2.0740532875061035,2,0,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.3966175317764282,kind of, of,0.11665260046720505,0.3479047119617462,2.0717921257019043,3,0,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.0003389765915926546,kind of, of,0.05270744487643242,0.31567615270614624,2.0081188678741455,0,1,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.05119666829705238,kind of, of,0.3790445625782013,0.32139527797698975,2.072481870651245,1,1,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.07158325612545013,kind of, of,0.11253681778907776,0.31267109513282776,2.070446491241455,2,1,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,3.8482106390347326e-08,kind of, of,0.005328758619725704,0.13237164914608002,2.0524353981018066,3,1,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.4242195785045624,kind of, of,0.01046673208475113,0.27175408601760864,2.0684492588043213,0,2,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.0005218627629801631,kind of, of,0.7001071572303772,0.6638655066490173,2.045731544494629,1,2,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.10077842324972153,kind of, of,0.14929409325122833,0.2963620722293854,2.0771484375,2,2,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.07890810072422028,kind of, of,0.07091932743787766,0.19181756675243378,2.063667058944702,3,2,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.034126754850149155,kind of, of,0.39056000113487244,0.22248531877994537,2.0614047050476074,0,3,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,1.9525596144376323e-05,kind of, of,5.726837571273791e-06,0.14549265801906586,1.994308590888977,1,3,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,8.164238352037501e-07,kind of, of,0.0011954059591516852,0.11908236145973206,1.9958093166351318,2,3,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,1.7782643908503815e-06,kind of, of,0.00027849775506183505,0.11975525319576263,1.994596242904663,3,3,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.0007689562044106424,kind of, of,9.219819185091183e-05,0.20583175122737885,2.0229640007019043,0,4,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,1.1734779945982154e-05,kind of, of,4.50517525507621e-08,0.1428556740283966,1.9946203231811523,1,4,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,0.19684910774230957,kind of, of,0.19618116319179535,0.24456574022769928,2.0765395164489746,2,4,14067712,EleutherAI/pythia-14m,step106000,106000
It was a desperate kind of act.,act,act, desperate,1.0289511919836514e-05,kind of, of,1.2844136344780654e-11,0.254656046628952,1.9943029880523682,3,4,14067712,EleutherAI/pythia-14m,step106000,106000
