sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.01126195676624775,kind of, of,0.5845953822135925,0.3195890188217163,2.0579423904418945,0,0,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.00983751006424427,kind of, of,0.6106367707252502,0.3636614978313446,2.0565185546875,1,0,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.0307259913533926,kind of, of,0.3669125437736511,0.20814524590969086,2.0604004859924316,2,0,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.3692556619644165,kind of, of,0.09949271380901337,0.3008117377758026,2.0714633464813232,3,0,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.0005164318718016148,kind of, of,0.1655956208705902,0.37307775020599365,2.030573606491089,0,1,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.11514009535312653,kind of, of,0.35413941740989685,0.3693907856941223,2.07350492477417,1,1,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.03589915484189987,kind of, of,0.12275414168834686,0.27777785062789917,2.0718913078308105,2,1,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.0004745046317111701,kind of, of,0.14601854979991913,0.11266762763261795,2.047628402709961,3,1,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.3766229748725891,kind of, of,0.015183129347860813,0.28504014015197754,2.07015061378479,0,2,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.00017379922792315483,kind of, of,0.7877570986747742,0.7333972454071045,2.034010171890259,1,2,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.12597210705280304,kind of, of,0.1595887839794159,0.28596845269203186,2.0748958587646484,2,2,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.12007403373718262,kind of, of,0.055338308215141296,0.20118921995162964,2.0601565837860107,3,2,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.011118304915726185,kind of, of,0.24774838984012604,0.18580074608325958,2.063253402709961,0,3,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.22497160732746124,kind of, of,0.040886685252189636,0.2508872449398041,2.0744776725769043,1,3,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,6.739102218489279e-07,kind of, of,0.0008589685312472284,0.13387128710746765,1.9945729970932007,2,3,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,1.6832339042593958e-06,kind of, of,0.002448692684993148,0.13153332471847534,1.9952216148376465,3,3,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.09482483565807343,kind of, of,0.19256889820098877,0.22365213930606842,2.0745608806610107,0,4,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.05665045231580734,kind of, of,0.029627609997987747,0.16926129162311554,2.0392251014709473,1,4,14067712,EleutherAI/pythia-14m,step53000,53000
It was a desperate kind of act.,act,act, desperate,0.25978735089302063,kind of, of,0.30199384689331055,0.2622724771499634,2.0741639137268066,2,4,14067712,EleutherAI/pythia-14m,step53000,53000
