sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.05705498531460762,kind of, of,0.16619253158569336,0.18493972718715668,2.076046943664551,0,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.11975735425949097,kind of, of,0.08706650137901306,0.2078903764486313,2.0772790908813477,1,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.14977659285068512,kind of, of,0.13072244822978973,0.1461298167705536,2.075500965118408,2,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.3263876140117645,kind of, of,0.17218844592571259,0.1713549643754959,2.0750579833984375,3,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.06868043541908264,kind of, of,0.18593436479568481,0.40106141567230225,2.0616679191589355,0,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.06736717373132706,kind of, of,0.3557942509651184,0.27158811688423157,2.0731868743896484,1,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.10135789215564728,kind of, of,0.31404346227645874,0.23717762529850006,2.0753579139709473,2,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.10514232516288757,kind of, of,0.37797972559928894,0.1310625821352005,2.0729169845581055,3,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.7761489152908325,kind of, of,0.012059670872986317,0.25804799795150757,2.0363893508911133,0,2,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.00024708861019462347,kind of, of,0.798027515411377,0.523258626461029,2.0326967239379883,1,2,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.094073586165905,kind of, of,0.09078215807676315,0.23638340830802917,2.073338508605957,2,2,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.11090540885925293,kind of, of,0.04770365357398987,0.1980707049369812,2.073239803314209,3,2,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.01995946280658245,kind of, of,0.02085394226014614,0.16071763634681702,2.06147837638855,0,3,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.12523908913135529,kind of, of,0.15999282896518707,0.2731328308582306,2.076486110687256,1,3,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.0015132182743400335,kind of, of,0.04730415344238281,0.17005616426467896,2.046233654022217,2,3,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,1.3120563380653039e-05,kind of, of,0.0037525352090597153,0.1587357372045517,2.027090311050415,3,3,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.03864331915974617,kind of, of,0.10902434587478638,0.20938445627689362,2.0723443031311035,0,4,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.042664360255002975,kind of, of,0.04806004837155342,0.204099640250206,2.073737621307373,1,4,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.1310824304819107,kind of, of,0.3644910454750061,0.2924869656562805,2.0730068683624268,2,4,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.2055566906929016,kind of, of,0.08538003265857697,0.22713100910186768,2.0744831562042236,3,4,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.006806643214076757,kind of, of,0.005001825746148825,0.24811486899852753,2.025890350341797,0,5,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.02856234647333622,kind of, of,0.023244814947247505,0.23589332401752472,2.0667593479156494,1,5,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.6017701625823975,kind of, of,0.03008401207625866,0.22410084307193756,2.057201385498047,2,5,14067712,EleutherAI/pythia-14m,step7000,7000
It was a desperate kind of act.,act,act, desperate,0.33494293689727783,kind of, of,0.07786797732114792,0.2982098162174225,2.072685956954956,3,5,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.04255514591932297,kind of, of,0.16238918900489807,0.13494879007339478,2.1937716007232666,0,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.05592738091945648,kind of, of,0.08996100723743439,0.19243651628494263,2.194711685180664,1,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.038435034453868866,kind of, of,0.14095675945281982,0.1213545948266983,2.1921865940093994,2,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.06211135908961296,kind of, of,0.22850821912288666,0.14322927594184875,2.194908857345581,3,0,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.022324662655591965,kind of, of,0.1955268681049347,0.43754708766937256,2.1801693439483643,0,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.05547737702727318,kind of, of,0.3524778187274933,0.2562862038612366,2.1915485858917236,1,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.029740963131189346,kind of, of,0.3585039973258972,0.21360591053962708,2.1912107467651367,2,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.007597553543746471,kind of, of,0.39035123586654663,0.11042295396327972,2.1889986991882324,3,1,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,0.11031758785247803,kind of, of,0.04061231017112732,0.3179926872253418,2.1879453659057617,0,2,14067712,EleutherAI/pythia-14m,step7000,7000
It was a humane kind of act.,act,act, humane,4.1594685171730816e-05,kind of, of,0.8175448775291443,0.5889573693275452,2.1510446071624756,1,2,14067712,EleutherAI/pythia-14m,step7000,7000
