sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.04452243074774742,kind of, of,0.23280256986618042,0.23943331837654114,2.071665048599243,0,0,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.08820691704750061,kind of, of,0.08636919409036636,0.2660048007965088,2.0697872638702393,1,0,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.07274133712053299,kind of, of,0.3311502933502197,0.26614904403686523,2.0615549087524414,2,0,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.3912661671638489,kind of, of,0.08120864629745483,0.2608320415019989,2.071532726287842,3,0,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.0062014334835112095,kind of, of,0.21813243627548218,0.3951122462749481,2.049504518508911,0,1,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.09766288846731186,kind of, of,0.38724979758262634,0.35615941882133484,2.07151198387146,1,1,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.04125547781586647,kind of, of,0.16943657398223877,0.2871033847332001,2.0746476650238037,2,1,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.001856550108641386,kind of, of,0.36927932500839233,0.15173247456550598,2.067068576812744,3,1,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.626091718673706,kind of, of,0.00737160025164485,0.257912814617157,2.054657459259033,0,2,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.0002208739606430754,kind of, of,0.8076474666595459,0.7114633321762085,2.0311179161071777,1,2,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.08147435635328293,kind of, of,0.07946814596652985,0.26136237382888794,2.073172092437744,2,2,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.1254226416349411,kind of, of,0.050146836787462234,0.19710777699947357,2.0697646141052246,3,2,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.035079628229141235,kind of, of,0.06085311248898506,0.17974619567394257,2.069230079650879,0,3,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.1787097305059433,kind of, of,0.021303651854395866,0.21839258074760437,2.073758363723755,1,3,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,3.534330608090386e-05,kind of, of,0.0022574695758521557,0.11821199208498001,2.031146764755249,2,3,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,4.4842477109341417e-07,kind of, of,0.0001985304115805775,0.12177914381027222,2.0196661949157715,3,3,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.07372298091650009,kind of, of,0.09108708798885345,0.21007917821407318,2.072181224822998,0,4,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.11155620217323303,kind of, of,0.016591301187872887,0.17564670741558075,2.066408395767212,1,4,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.15589553117752075,kind of, of,0.3115980327129364,0.2962280511856079,2.075803279876709,2,4,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.21351008117198944,kind of, of,0.09066763520240784,0.23779049515724182,2.0771446228027344,3,4,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.03622850403189659,kind of, of,0.009649530053138733,0.1425277590751648,2.0368118286132812,0,5,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.03153727203607559,kind of, of,0.04868440330028534,0.17336586117744446,2.0463647842407227,1,5,14067712,EleutherAI/pythia-14m,step23000,23000
It was a desperate kind of act.,act,act, desperate,0.3556331694126129,kind of, of,0.13000991940498352,0.2875058352947235,2.072368621826172,2,5,14067712,EleutherAI/pythia-14m,step23000,23000
