sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.037477679550647736,kind of, of,0.2322286069393158,0.23127059638500214,2.0742592811584473,0,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.09961382299661636,kind of, of,0.07924852520227432,0.1997612863779068,2.0701422691345215,1,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.14492061734199524,kind of, of,0.3033756613731384,0.2174011468887329,2.069632053375244,2,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.6954697370529175,kind of, of,0.05123250558972359,0.18607395887374878,2.0476956367492676,3,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.04336462914943695,kind of, of,0.23587262630462646,0.40803444385528564,2.0562074184417725,0,1,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.10222824662923813,kind of, of,0.4003310203552246,0.3310224711894989,2.0716278553009033,1,1,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.10419668257236481,kind of, of,0.11675043404102325,0.2848745584487915,2.0740551948547363,2,1,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.007505324203521013,kind of, of,0.3526207208633423,0.08883102238178253,2.068476676940918,3,1,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.46127673983573914,kind of, of,0.014155995100736618,0.2855149209499359,2.066087245941162,0,2,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.00014851124433334917,kind of, of,0.7926002144813538,0.705483615398407,2.033500909805298,1,2,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.0762249082326889,kind of, of,0.08357859402894974,0.2620554268360138,2.0687358379364014,2,2,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.11069002747535706,kind of, of,0.036287009716033936,0.17593048512935638,2.0723185539245605,3,2,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.018015975132584572,kind of, of,0.03944341465830803,0.18534545600414276,2.0683302879333496,0,3,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.16224460303783417,kind of, of,0.026493435725569725,0.2065386325120926,2.076993465423584,1,3,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,2.1994952476234175e-05,kind of, of,0.0014730604598298669,0.13768751919269562,2.0441513061523438,2,3,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,1.367876194535711e-07,kind of, of,8.554380474379286e-05,0.13990557193756104,2.046128749847412,3,3,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.05087511986494064,kind of, of,0.06990838050842285,0.20481587946414948,2.0607645511627197,0,4,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.09527376294136047,kind of, of,0.014351977035403252,0.24088241159915924,2.0646252632141113,1,4,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.17899549007415771,kind of, of,0.21431739628314972,0.27905482053756714,2.0766849517822266,2,4,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.2571878135204315,kind of, of,0.06961628049612045,0.21434761583805084,2.0762510299682617,3,4,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.02938222326338291,kind of, of,0.005234928335994482,0.1549607515335083,2.0566978454589844,0,5,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.033828072249889374,kind of, of,0.025623640045523643,0.16960011422634125,2.063955783843994,1,5,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.34805017709732056,kind of, of,0.09598959237337112,0.25022193789482117,2.0721516609191895,2,5,14067712,EleutherAI/pythia-14m,step16000,16000
It was a desperate kind of act.,act,act, desperate,0.19691778719425201,kind of, of,0.08401880413293839,0.24508719146251678,2.0769286155700684,3,5,14067712,EleutherAI/pythia-14m,step16000,16000
It was a humane kind of act.,act,act, humane,0.007598616182804108,kind of, of,0.238525852560997,0.1913256049156189,2.191126823425293,0,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a humane kind of act.,act,act, humane,0.015698011964559555,kind of, of,0.0878828689455986,0.16701140999794006,2.1856648921966553,1,0,14067712,EleutherAI/pythia-14m,step16000,16000
It was a humane kind of act.,act,act, humane,0.035183366388082504,kind of, of,0.33148178458213806,0.16389676928520203,2.1854679584503174,2,0,14067712,EleutherAI/pythia-14m,step16000,16000
