sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0009938322473317385,kind of, of,0.7507261633872986,0.2660934031009674,2.039918899536133,0,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.00214177998714149,kind of, of,0.6965087056159973,0.3449094891548157,2.0454113483428955,1,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.15283960103988647,kind of, of,0.38528379797935486,0.27227982878685,2.0719141960144043,2,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.39763131737709045,kind of, of,0.1298896223306656,0.3460681140422821,2.0716376304626465,3,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.00022134388564154506,kind of, of,0.033584680408239365,0.30716943740844727,2.003173351287842,0,1,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.0429040901362896,kind of, of,0.3680262565612793,0.31595298647880554,2.071953296661377,1,1,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.10918834060430527,kind of, of,0.08716834336519241,0.3020910620689392,2.071509838104248,2,1,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,2.209321792179253e-06,kind of, of,0.03230828046798706,0.13145878911018372,2.053863048553467,3,1,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.307962030172348,kind of, of,0.016914162784814835,0.2768428921699524,2.0719170570373535,0,2,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.0007523938547819853,kind of, of,0.684848964214325,0.6678135991096497,2.0474650859832764,1,2,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.09952396154403687,kind of, of,0.14612816274166107,0.29544153809547424,2.077392101287842,2,2,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.07308537513017654,kind of, of,0.06255534291267395,0.19581244885921478,2.0634994506835938,3,2,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.00551282474771142,kind of, of,0.10250674188137054,0.15599428117275238,2.0393872261047363,0,3,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.008674491196870804,kind of, of,0.004961919970810413,0.14871692657470703,1.9998061656951904,1,3,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,1.0970259154419182e-06,kind of, of,0.0004469151608645916,0.12968352437019348,1.995252251625061,2,3,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,5.075301601209503e-07,kind of, of,5.1643284677993506e-05,0.14134269952774048,1.9945383071899414,3,3,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.034616198390722275,kind of, of,0.0014726963127031922,0.14657719433307648,2.0125114917755127,0,4,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.0013278825208544731,kind of, of,2.2669688405585475e-05,0.14288519322872162,1.997637152671814,1,4,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.1962079405784607,kind of, of,0.24921655654907227,0.251356840133667,2.0758814811706543,2,4,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.006286889314651489,kind of, of,1.4240357870676235e-07,0.18293432891368866,1.9958487749099731,3,4,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,5.824333218215426e-24,kind of, of,1.6677042667093334e-28,0.1428571492433548,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,1.4944511653956716e-17,kind of, of,1.16038081920955e-11,0.1428571492433548,1.9943008422851562,1,5,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,0.04352838918566704,kind of, of,0.17081838846206665,0.22632861137390137,2.064382553100586,2,5,14067712,EleutherAI/pythia-14m,step122000,122000
It was a desperate kind of act.,act,act, desperate,2.498698359332252e-09,kind of, of,1.8969145698655154e-10,0.1428571492433548,1.9984323978424072,3,5,14067712,EleutherAI/pythia-14m,step122000,122000
It was a humane kind of act.,act,act, humane,0.0035469639115035534,kind of, of,0.7447606325149536,0.25894883275032043,2.161158561706543,0,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a humane kind of act.,act,act, humane,0.00017478941299486905,kind of, of,0.6836504936218262,0.30683428049087524,2.1666224002838135,1,0,14067712,EleutherAI/pythia-14m,step122000,122000
It was a humane kind of act.,act,act, humane,0.05189293250441551,kind of, of,0.4145421087741852,0.21474947035312653,2.18857479095459,2,0,14067712,EleutherAI/pythia-14m,step122000,122000
