sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.016081655398011208,kind of, of,0.5720605254173279,0.323834627866745,2.0591397285461426,0,0,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.010476245544850826,kind of, of,0.6669905781745911,0.3753071129322052,2.0506339073181152,1,0,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.03391362354159355,kind of, of,0.3394806981086731,0.2120617926120758,2.0614278316497803,2,0,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.3928576111793518,kind of, of,0.11220699548721313,0.3276064395904541,2.0710928440093994,3,0,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.0002407223219051957,kind of, of,0.13734029233455658,0.3853835165500641,2.0254273414611816,0,1,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.10088781267404556,kind of, of,0.34406134486198425,0.35613885521888733,2.073862075805664,1,1,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.028629930689930916,kind of, of,0.08748522400856018,0.26618751883506775,2.0703022480010986,2,1,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.0005931784398853779,kind of, of,0.166436105966568,0.06777748465538025,2.0495009422302246,3,1,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.39123445749282837,kind of, of,0.012920795008540154,0.2754814326763153,2.069267749786377,0,2,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.000232962062000297,kind of, of,0.7870799899101257,0.7647596597671509,2.0340874195098877,1,2,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.1373358815908432,kind of, of,0.15677998960018158,0.2942098379135132,2.076300859451294,2,2,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.07091869413852692,kind of, of,0.05562513694167137,0.18946315348148346,2.0589678287506104,3,2,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.013481944799423218,kind of, of,0.2053423821926117,0.17346003651618958,2.061448574066162,0,3,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.1745472550392151,kind of, of,0.036734774708747864,0.21650922298431396,2.0718605518341064,1,3,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,2.4588695168858976e-07,kind of, of,0.0006023432943038642,0.13390402495861053,1.9946675300598145,2,3,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,1.395909293933073e-06,kind of, of,0.0021656376775354147,0.13260295987129211,1.9952858686447144,3,3,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.09529449790716171,kind of, of,0.18574173748493195,0.22363121807575226,2.0743796825408936,0,4,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.05446517467498779,kind of, of,0.02161620929837227,0.162481889128685,2.0389366149902344,1,4,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.2409658282995224,kind of, of,0.2991783916950226,0.27079400420188904,2.074561595916748,2,4,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,0.4160703718662262,kind of, of,0.07057560235261917,0.21924157440662384,2.0712223052978516,3,4,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,1.6616957456540092e-26,kind of, of,2.802124331706968e-32,0.1428571492433548,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step55000,55000
It was a desperate kind of act.,act,act, desperate,2.349697002836373e-21,kind of, of,1.4389327782210597e-22,0.1428571492433548,1.9943008422851562,1,5,14067712,EleutherAI/pythia-14m,step55000,55000
