sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.012856092303991318,kind of, of,0.44571512937545776,0.29096975922584534,2.0662410259246826,0,0,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.012177720665931702,kind of, of,0.1457105129957199,0.27890223264694214,2.0714008808135986,1,0,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.036584313958883286,kind of, of,0.27005767822265625,0.2001379132270813,2.0591797828674316,2,0,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.2706946134567261,kind of, of,0.12722773849964142,0.31033188104629517,2.0745902061462402,3,0,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.0011772577418014407,kind of, of,0.17725645005702972,0.3688364326953888,2.0332634449005127,0,1,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.0840788409113884,kind of, of,0.3879804313182831,0.3666609525680542,2.0715298652648926,1,1,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.03130501136183739,kind of, of,0.1313745230436325,0.30163365602493286,2.07281494140625,2,1,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.00039267129614017904,kind of, of,0.21470238268375397,0.09342534095048904,2.0608887672424316,3,1,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.4104635715484619,kind of, of,0.017986929044127464,0.29123491048812866,2.0695528984069824,0,2,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.00013565027620643377,kind of, of,0.7798944115638733,0.7081453204154968,2.0351600646972656,1,2,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.12329165637493134,kind of, of,0.13144244253635406,0.28125298023223877,2.075979232788086,2,2,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.1018717959523201,kind of, of,0.05128047242760658,0.19820536673069,2.0646345615386963,3,2,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.01296179462224245,kind of, of,0.25109782814979553,0.17388121783733368,2.0634167194366455,0,3,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.1582537740468979,kind of, of,0.03795048967003822,0.23778125643730164,2.0722742080688477,1,3,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,4.2392821342218667e-07,kind of, of,0.001113589503802359,0.13136373460292816,1.9946084022521973,2,3,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,3.548437064182508e-07,kind of, of,0.001230790396220982,0.1339198797941208,1.994671106338501,3,3,14067712,EleutherAI/pythia-14m,step46000,46000
It was a desperate kind of act.,act,act, desperate,0.11502637714147568,kind of, of,0.12987864017486572,0.21463824808597565,2.0723624229431152,0,4,14067712,EleutherAI/pythia-14m,step46000,46000
