sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.08766448497772217,kind of, of,0.14491772651672363,0.23690438270568848,2.0770516395568848,0,0,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.1555357426404953,kind of, of,0.13422685861587524,0.2543230950832367,2.0781562328338623,1,0,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.2070075273513794,kind of, of,0.10234193503856659,0.2075645625591278,2.0773043632507324,2,0,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.10279230773448944,kind of, of,0.18954408168792725,0.24072641134262085,2.0779614448547363,3,0,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.08349569141864777,kind of, of,0.19769629836082458,0.2153334617614746,2.0777716636657715,0,1,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.12003329396247864,kind of, of,0.10184325277805328,0.20272108912467957,2.076639175415039,1,1,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.07722301036119461,kind of, of,0.20611439645290375,0.2812069058418274,2.076986312866211,2,1,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.10524502396583557,kind of, of,0.1846499890089035,0.24915505945682526,2.0761897563934326,3,1,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.1671225130558014,kind of, of,0.07996396720409393,0.23452140390872955,2.076982259750366,0,2,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.05423065274953842,kind of, of,0.19470807909965515,0.25243082642555237,2.076484203338623,1,2,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.16458213329315186,kind of, of,0.11099546402692795,0.23566533625125885,2.0778279304504395,2,2,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.11361479014158249,kind of, of,0.08819788694381714,0.2526308596134186,2.0776655673980713,3,2,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.15771400928497314,kind of, of,0.13901616632938385,0.2403091937303543,2.077920913696289,0,3,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.1033182442188263,kind of, of,0.1968012899160385,0.2791830897331238,2.0776638984680176,1,3,14067712,EleutherAI/pythia-14m,step2,2
It was a desperate kind of act.,act,act, desperate,0.09878695756196976,kind of, of,0.22729220986366272,0.2538360357284546,2.0773415565490723,2,3,14067712,EleutherAI/pythia-14m,step2,2
