sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.013027917593717575,kind of, of,0.4652327597141266,0.29116979241371155,2.0646581649780273,0,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.003133659018203616,kind of, of,0.7634566426277161,0.36531585454940796,2.0381202697753906,1,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.056912150233983994,kind of, of,0.21123096346855164,0.1968075931072235,2.0641889572143555,2,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.22869661450386047,kind of, of,0.12661869823932648,0.33817270398139954,2.0728635787963867,3,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.0004176325455773622,kind of, of,0.15060526132583618,0.3899918496608734,2.0291552543640137,0,1,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.05437662452459335,kind of, of,0.3382774591445923,0.3417712450027466,2.073969841003418,1,1,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.03483109176158905,kind of, of,0.11623503267765045,0.30325114727020264,2.0712008476257324,2,1,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,4.8071389755932614e-05,kind of, of,0.15029959380626678,0.11074336618185043,2.047576904296875,3,1,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.42587319016456604,kind of, of,0.016419243067502975,0.2751837372779846,2.067678451538086,0,2,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.00018103209731634706,kind of, of,0.756703794002533,0.6948258876800537,2.038323402404785,1,2,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.13443340361118317,kind of, of,0.1334504783153534,0.2791709899902344,2.0769810676574707,2,2,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.0761248916387558,kind of, of,0.051607899367809296,0.1899714320898056,2.060530662536621,3,2,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.0008422263781540096,kind of, of,0.22567898035049438,0.17596866190433502,2.0465636253356934,0,3,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.16706044971942902,kind of, of,0.03983563929796219,0.20652809739112854,2.0702064037323,1,3,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,9.887880098036206e-11,kind of, of,1.1727994206012227e-05,0.13169477880001068,1.9943046569824219,2,3,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,1.6902271227081656e-07,kind of, of,0.00013481706264428794,0.13898935914039612,1.9944064617156982,3,3,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.10273735225200653,kind of, of,0.08337654173374176,0.17721346020698547,2.0735645294189453,0,4,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.03742416948080063,kind of, of,0.02026289515197277,0.14212359488010406,2.047147512435913,1,4,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.3209509551525116,kind of, of,0.22322037816047668,0.30433839559555054,2.0742719173431396,2,4,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.9412429332733154,kind of, of,0.0004895239835605025,0.19944371283054352,2.0070815086364746,3,4,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,2.9855269878337256e-26,kind of, of,0.0,0.1428571492433548,1.9943008422851562,0,5,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,1.448059458556916e-32,kind of, of,1.9709559697985374e-34,0.1428571492433548,1.9943008422851562,1,5,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,0.15918885171413422,kind of, of,0.0020918736699968576,0.15982428193092346,2.047724723815918,2,5,14067712,EleutherAI/pythia-14m,step64000,64000
It was a desperate kind of act.,act,act, desperate,3.2730094676192145e-12,kind of, of,1.6100677547117598e-15,0.1428571492433548,1.9943008422851562,3,5,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.00564764067530632,kind of, of,0.47652652859687805,0.23873820900917053,2.1823811531066895,0,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.0014867729041725397,kind of, of,0.7548755407333374,0.28322216868400574,2.159832000732422,1,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.01793467253446579,kind of, of,0.21887479722499847,0.20066216588020325,2.1813864707946777,2,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.01305321417748928,kind of, of,0.1599431037902832,0.38772621750831604,2.1867916584014893,3,0,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.00044158572563901544,kind of, of,0.14720046520233154,0.3666501045227051,2.1500070095062256,0,1,14067712,EleutherAI/pythia-14m,step64000,64000
It was a humane kind of act.,act,act, humane,0.02132565528154373,kind of, of,0.37075376510620117,0.33510419726371765,2.1900594234466553,1,1,14067712,EleutherAI/pythia-14m,step64000,64000
