sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a desperate kind of act.,act,act, desperate,0.0012423114385455847,kind of, of,0.7507096529006958,0.2619129419326782,2.0399327278137207,0,0,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.0017521006520837545,kind of, of,0.6798285245895386,0.33247604966163635,2.047187566757202,1,0,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.13303795456886292,kind of, of,0.42955338954925537,0.2773219048976898,2.0700507164001465,2,0,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.3542250096797943,kind of, of,0.135572150349617,0.33898690342903137,2.07310152053833,3,0,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.00019835724378935993,kind of, of,0.041142538189888,0.3196481466293335,2.0057780742645264,0,1,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.04466228187084198,kind of, of,0.3557130992412567,0.31557437777519226,2.0725951194763184,1,1,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.09202545136213303,kind of, of,0.09477080404758453,0.2920553684234619,2.0677623748779297,2,1,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,4.351900884103088e-07,kind of, of,0.01993561163544655,0.12395526468753815,2.0509986877441406,3,1,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.37669724225997925,kind of, of,0.013514291495084763,0.26770877838134766,2.070368766784668,0,2,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate kind of act.,act,act, desperate,0.0008343477384187281,kind of, of,0.669945240020752,0.6512659788131714,2.0490427017211914,1,2,14067712,EleutherAI/pythia-14m,step129000,129000
