sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.030089354142546654,1.5610430240631104,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.018697746098041534,1.5655100345611572,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5825678706169128,1.5854418277740479,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4895203709602356,1.5879788398742676,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01624470017850399,1.5528126955032349,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.28033533692359924,1.5939226150512695,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.15863566100597382,1.603022813796997,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.4597799236071296e-07,1.5773262977600098,3,1,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18426236510276794,1.594358205795288,0,2,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.052828993648290634,1.568324327468872,1,2,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3185618221759796,1.602195143699646,2,2,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2998048663139343,1.5851027965545654,3,2,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0006707051070407033,1.5009713172912598,0,3,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.009134487248957157,1.5038107633590698,1,3,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0010563271353021264,1.500641942024231,2,3,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0049540093168616295,1.5019559860229492,3,3,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.6590736322541488e-06,1.5540506839752197,0,4,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.1095740298783241e-10,1.5002226829528809,1,4,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18605582416057587,1.5967200994491577,2,4,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.507862180005759e-05,1.5724259614944458,3,4,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,8.910351230180351e-15,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,4.647439709515311e-05,1.5002367496490479,1,5,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0274976659566164,1.5155534744262695,2,5,14067712,EleutherAI/pythia-14m,step97000,97000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,6.788860711582973e-18,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.011195863597095013,1.743600845336914,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.027020063251256943,1.751241683959961,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.7891872525215149,1.7393245697021484,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.4667181074619293,1.7709252834320068,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.010396153666079044,1.7308130264282227,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.16083508729934692,1.769365906715393,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0407479889690876,1.7800571918487549,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,4.858545565866734e-09,1.7375487089157104,3,1,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.03830587863922119,1.741748332977295,0,2,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.09314041584730148,1.7612545490264893,1,2,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.24688208103179932,1.7845637798309326,2,2,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.20814725756645203,1.7687709331512451,3,2,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0009707242716103792,1.7009265422821045,0,3,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.789950548891639e-10,1.6930773258209229,1,3,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,3.799224828071601e-07,1.6914303302764893,2,3,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.610155050002504e-05,1.6917972564697266,3,3,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,7.114576305866649e-08,1.7414343357086182,0,4,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.484594447376253e-09,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1717345416545868,1.779374599456787,2,4,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.1751225201805937e-06,1.7134547233581543,3,4,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,2.9935930920687246e-21,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,3.6491251393789127e-16,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.8036988377571106,1.735290288925171,2,5,14067712,EleutherAI/pythia-14m,step97000,97000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.009035411290824413,1.7432935237884521,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.020336193963885307,1.7504160404205322,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.7565886378288269,1.7450132369995117,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.18843340873718262,1.7623238563537598,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.002065312350168824,1.7397699356079102,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.2027718871831894,1.7720377445220947,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.04483039304614067,1.7789007425308228,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,4.36414016036224e-09,1.7615082263946533,3,1,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.06684716790914536,1.7663761377334595,0,2,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.08434955775737762,1.7531695365905762,1,2,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.33609357476234436,1.7829599380493164,2,2,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.2597814202308655,1.7665959596633911,3,2,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.007552329916507006,1.6953802108764648,0,3,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.00044757555588148534,1.691603422164917,1,3,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,6.084968481445685e-05,1.6914241313934326,2,3,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.0006620250060223043,1.6916427612304688,3,3,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.6285527093540253e-10,1.7128874063491821,0,4,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,5.822505563628233e-13,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.2455199509859085,1.7802760601043701,2,4,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.1633792519569397,1.7294278144836426,3,4,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,2.028624448674586e-24,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,6.135138912105468e-29,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.8059643507003784,1.734905481338501,2,5,14067712,EleutherAI/pythia-14m,step97000,97000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.0274418567249214e-28,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.023893367499113083,1.745376706123352,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.01510128378868103,1.7497601509094238,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.5932050943374634,1.7669086456298828,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.2240877002477646,1.7651474475860596,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.004404687788337469,1.733353614807129,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.20620431005954742,1.7740914821624756,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.1288897842168808,1.7814847230911255,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,9.987476801143202e-08,1.7239974737167358,3,1,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.03531645983457565,1.7343770265579224,0,2,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.09485381841659546,1.755732536315918,1,2,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.2614358067512512,1.7835144996643066,2,2,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.19884313642978668,1.7667362689971924,3,2,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.03306233882904053,1.7151613235473633,0,3,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,2.0362679151730845e-06,1.6921757459640503,1,3,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.0002648273075465113,1.6916998624801636,2,3,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.0024206575471907854,1.6930711269378662,3,3,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.408859873208712e-07,1.7444677352905273,0,4,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.2182657226772475e-12,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.1902923882007599,1.7822402715682983,2,4,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,4.582567381117286e-10,1.7591228485107422,3,4,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.6266157791261712e-25,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.1379327432498279e-24,1.6914093494415283,1,5,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.9975466132164001,1.6920745372772217,2,5,14067712,EleutherAI/pythia-14m,step97000,97000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.0,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.17731720209121704,1.780975103378296,0,0,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.007373598869889975,1.721038818359375,1,0,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.5882889032363892,1.7653493881225586,2,0,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.3781101107597351,1.780236840248108,3,0,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.006348252762109041,1.7367881536483765,0,1,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.1688464879989624,1.7753700017929077,1,1,14067712,EleutherAI/pythia-14m,step97000,97000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.05541248619556427,1.7780661582946777,2,1,14067712,EleutherAI/pythia-14m,step97000,97000
