sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01648077741265297,1.5796968936920166,0,0,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.005087210331112146,1.5735784769058228,1,0,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7158448100090027,1.5665712356567383,2,0,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3388862907886505,1.5947262048721313,3,0,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.012833154760301113,1.5584478378295898,0,1,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.31313884258270264,1.593893051147461,1,1,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.17120954394340515,1.602414608001709,2,1,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0008537625544704497,1.5744673013687134,3,1,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4280044436454773,1.5908219814300537,0,2,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.06581977009773254,1.5403459072113037,1,2,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.31624388694763184,1.6034561395645142,2,2,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2657786011695862,1.5781193971633911,3,2,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.10131531208753586,1.5425407886505127,0,3,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1908102184534073,1.5795550346374512,1,3,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.018465865403413773,1.505708932876587,2,3,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.002762825461104512,1.5010533332824707,3,3,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1478768289089203,1.593656063079834,0,4,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.059677451848983765,1.5257554054260254,1,4,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2624613642692566,1.5989923477172852,2,4,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.15055212378501892,1.585580825805664,3,4,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.2374497043374233e-12,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05467086285352707,1.5334392786026,1,5,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3236958384513855,1.5917651653289795,2,5,14067712,EleutherAI/pythia-14m,step40000,40000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.008227617479860783,1.502684235572815,3,5,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.02491608075797558,1.763624668121338,0,0,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.004603193141520023,1.7573208808898926,1,0,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.8386739492416382,1.7297286987304688,2,0,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2852397561073303,1.7753430604934692,3,0,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.03146173432469368,1.7434052228927612,0,1,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.34564295411109924,1.7756447792053223,1,1,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1126570999622345,1.782612681388855,2,1,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.00020345959637779742,1.742337942123413,3,1,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.3431876599788666,1.7750990390777588,0,2,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.07290847599506378,1.726770043373108,1,2,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.3100908696651459,1.7835016250610352,2,2,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1415940374135971,1.7517826557159424,3,2,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.10909830778837204,1.7322443723678589,0,3,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.09183160215616226,1.7583364248275757,1,3,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.040642451494932175,1.7021392583847046,2,3,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0035042311064898968,1.6923620700836182,3,3,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.12435883283615112,1.7801032066345215,0,4,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.03268139809370041,1.7110071182250977,1,4,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.25548067688941956,1.7773842811584473,2,4,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.19498445093631744,1.7730615139007568,3,4,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,2.013872670513471e-14,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.05862830951809883,1.7323014736175537,1,5,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5534562468528748,1.7664263248443604,2,5,14067712,EleutherAI/pythia-14m,step40000,40000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.028113631531596184,1.6989092826843262,3,5,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.06873252242803574,1.7673406600952148,0,0,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.02418471686542034,1.7593200206756592,1,0,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.27759429812431335,1.7780592441558838,2,0,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.511343777179718,1.7717366218566895,3,0,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.0022288032341748476,1.7387193441390991,0,1,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.15777945518493652,1.768808126449585,1,1,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.10698016732931137,1.7783617973327637,2,1,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.002592346863821149,1.763006329536438,3,1,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.2504434883594513,1.7729812860488892,0,2,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.05684347078204155,1.7252603769302368,1,2,14067712,EleutherAI/pythia-14m,step40000,40000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.3764364719390869,1.7828378677368164,2,2,14067712,EleutherAI/pythia-14m,step40000,40000
