sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.12253039330244064,1.6011713743209839,0,0,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2425520420074463,1.6007041931152344,1,0,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2745320498943329,1.5864213705062866,2,0,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05664747208356857,1.5989084243774414,3,0,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.10988262295722961,1.584259033203125,0,1,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2974401116371155,1.5922493934631348,1,1,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14768914878368378,1.601576328277588,2,1,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03001357428729534,1.5823041200637817,3,1,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.44452792406082153,1.594523549079895,0,2,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09334221482276917,1.5439300537109375,1,2,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.301620215177536,1.5949409008026123,2,2,14067712,EleutherAI/pythia-14m,step12000,12000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.21637418866157532,1.5793784856796265,3,2,14067712,EleutherAI/pythia-14m,step12000,12000
