sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.19404634833335876,1.6032661199569702,0,0,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22057615220546722,1.5947051048278809,1,0,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4100547432899475,1.592292070388794,2,0,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.07170883566141129,1.600029468536377,3,0,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1416819840669632,1.592246651649475,0,1,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.324870765209198,1.591935157775879,1,1,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2312784641981125,1.6044538021087646,2,1,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.057207345962524414,1.5836153030395508,3,1,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4679093658924103,1.5966060161590576,0,2,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.12825548648834229,1.5553641319274902,1,2,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.33096134662628174,1.5945603847503662,2,2,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2246391773223877,1.5900133848190308,3,2,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.07334313541650772,1.5463712215423584,0,3,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5025776028633118,1.5945137739181519,1,3,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04647322744131088,1.5260757207870483,2,3,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.014387247152626514,1.5156738758087158,3,3,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18496371805667877,1.581568717956543,0,4,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4255979061126709,1.5953660011291504,1,4,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5060191750526428,1.5904066562652588,2,4,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.17326277494430542,1.5886645317077637,3,4,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04211439937353134,1.5498385429382324,0,5,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.24023538827896118,1.5966236591339111,1,5,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.871808648109436,1.5349520444869995,2,5,14067712,EleutherAI/pythia-14m,step9000,9000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6708508729934692,1.5740375518798828,3,5,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.31095758080482483,1.7840135097503662,0,0,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2224571704864502,1.7762534618377686,1,0,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5153023600578308,1.7704732418060303,2,0,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2351117879152298,1.7848522663116455,3,0,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2352670431137085,1.777133822441101,0,1,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.301200807094574,1.7732250690460205,1,1,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2445370852947235,1.7845145463943481,2,1,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.008517064154148102,1.7627015113830566,3,1,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1564277857542038,1.7789125442504883,0,2,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.06925421208143234,1.7332544326782227,1,2,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.21882958710193634,1.7747526168823242,2,2,14067712,EleutherAI/pythia-14m,step9000,9000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.04678816348314285,1.7620086669921875,3,2,14067712,EleutherAI/pythia-14m,step9000,9000
