sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.016574643552303314,1.5703521966934204,0,0,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.007828368805348873,1.5800421237945557,1,0,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.8058803081512451,1.5494716167449951,2,0,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3355809450149536,1.5955796241760254,3,0,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00715692900121212,1.5578911304473877,0,1,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30222073197364807,1.594380497932434,1,1,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14147837460041046,1.6015739440917969,2,1,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0005562595324590802,1.5742310285568237,3,1,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.49474701285362244,1.5911146402359009,0,2,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.07177925109863281,1.548998236656189,1,2,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.28126704692840576,1.6033207178115845,2,2,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2155996710062027,1.5653327703475952,3,2,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05749944597482681,1.5265179872512817,0,3,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22645841538906097,1.5846357345581055,1,3,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.001645267941057682,1.500718116760254,2,3,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0022614565677940845,1.500903844833374,3,3,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1354367583990097,1.5953248739242554,0,4,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.045959774404764175,1.5238664150238037,1,4,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.23869994282722473,1.5959765911102295,2,4,14067712,EleutherAI/pythia-14m,step45000,45000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.16805100440979004,1.5871059894561768,3,4,14067712,EleutherAI/pythia-14m,step45000,45000
