sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05894465744495392,1.5873215198516846,0,0,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03188566118478775,1.5554816722869873,1,0,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6986953020095825,1.5698288679122925,2,0,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6629314422607422,1.57456636428833,3,0,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.009178973734378815,1.540528655052185,0,1,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.25130337476730347,1.595707893371582,1,1,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11128707975149155,1.5995473861694336,2,1,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.1323517355776858e-05,1.5570627450942993,3,1,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18423223495483398,1.5891354084014893,0,2,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09521033614873886,1.566709280014038,1,2,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2879929542541504,1.6031053066253662,2,2,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.25019052624702454,1.5807926654815674,3,2,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.007420777343213558,1.5049502849578857,0,3,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.013073896989226341,1.5063011646270752,1,3,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00013845700595993549,1.5002784729003906,2,3,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00027200349722988904,1.5003266334533691,3,3,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.011238829232752323,1.5480353832244873,0,4,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.1478769010864198e-05,1.5002260208129883,1,4,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3063594698905945,1.6014399528503418,2,4,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13618525862693787,1.5881438255310059,3,4,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.2539235405553879e-15,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,7.539392221644903e-09,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.06009440869092941,1.5212973356246948,2,5,14067712,EleutherAI/pythia-14m,step135000,135000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,5.438595754303499e-12,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.015284146182239056,1.7662291526794434,0,0,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.014088278636336327,1.7385443449020386,1,0,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.7021946310997009,1.753570318222046,2,0,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5857301354408264,1.7666666507720947,3,0,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.004684577230364084,1.7209181785583496,0,1,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1396731436252594,1.773653507232666,1,1,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.028439529240131378,1.774731159210205,2,1,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.4550977311955648e-06,1.7232694625854492,3,1,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.07956817001104355,1.756036639213562,0,2,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.11751528084278107,1.7614490985870361,1,2,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.23623108863830566,1.784956455230713,2,2,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2826681137084961,1.773136019706726,3,2,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0108724907040596,1.6982637643814087,0,3,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.001028092228807509,1.7050845623016357,1,3,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,9.933888577506877e-06,1.6914116144180298,2,3,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,5.359271744964644e-05,1.6914350986480713,3,3,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0006371262716129422,1.7241525650024414,0,4,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,9.85390542496134e-08,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.20134337246418,1.779088020324707,2,4,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0008093468495644629,1.7366814613342285,3,4,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,3.344627848743698e-24,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.123338413710861e-19,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.40161141753196716,1.7588320970535278,2,5,14067712,EleutherAI/pythia-14m,step135000,135000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.3062416722382605e-29,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step135000,135000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.022005606442689896,1.7667797803878784,0,0,14067712,EleutherAI/pythia-14m,step135000,135000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.005207673646509647,1.737149715423584,1,0,14067712,EleutherAI/pythia-14m,step135000,135000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.8184542655944824,1.733849048614502,2,0,14067712,EleutherAI/pythia-14m,step135000,135000
