sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.02467939257621765,1.5663399696350098,0,0,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05594123527407646,1.5836665630340576,1,0,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.8081042766571045,1.549324631690979,2,0,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4656364321708679,1.5923192501068115,3,0,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01027829758822918,1.5353655815124512,0,1,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22244074940681458,1.592673897743225,1,1,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11980611830949783,1.6015799045562744,2,1,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.9880324543919414e-05,1.5783703327178955,3,1,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5907268524169922,1.5816283226013184,0,2,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11219105869531631,1.5732773542404175,1,2,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.31846773624420166,1.6023533344268799,2,2,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2180994749069214,1.566771388053894,3,2,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.010204622521996498,1.5077526569366455,0,3,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01011628843843937,1.5081331729888916,1,3,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0005082697607576847,1.5003774166107178,2,3,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.007457744795829058,1.5025697946548462,3,3,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.018982337787747383,1.5701954364776611,0,4,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,3.6190415357850725e-06,1.5002238750457764,1,4,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.26461151242256165,1.5990656614303589,2,4,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0026284705381840467,1.530289649963379,3,4,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.9119856838591006e-23,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,5.001244904323521e-11,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1319272667169571,1.5379916429519653,2,5,14067712,EleutherAI/pythia-14m,step76000,76000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,9.270947371368812e-24,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.018863007426261902,1.7502323389053345,0,0,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.014731314964592457,1.7627861499786377,1,0,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.7721366882324219,1.7422449588775635,2,0,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.6036500930786133,1.7645299434661865,3,0,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.004216775298118591,1.7168539762496948,0,1,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.11373626440763474,1.7708343267440796,1,1,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.024115541949868202,1.7774735689163208,2,1,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.0409107744635548e-06,1.742691993713379,3,1,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.12824690341949463,1.7507156133651733,0,2,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.13759705424308777,1.7618300914764404,1,2,14067712,EleutherAI/pythia-14m,step76000,76000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.27437958121299744,1.7850146293640137,2,2,14067712,EleutherAI/pythia-14m,step76000,76000
