sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04557834565639496,1.5781385898590088,0,0,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03721316531300545,1.5575714111328125,1,0,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6196957230567932,1.5809926986694336,2,0,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7547928690910339,1.5596317052841187,3,0,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.009272481314837933,1.540332555770874,0,1,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.23574617505073547,1.5951722860336304,1,1,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11879967898130417,1.5999858379364014,2,1,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.9906374291167594e-05,1.572098731994629,3,1,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.19776643812656403,1.5906343460083008,0,2,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08707308769226074,1.563656210899353,1,2,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.29053983092308044,1.6023828983306885,2,2,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3035832643508911,1.5864371061325073,3,2,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0033939324785023928,1.5039061307907104,0,3,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.011657189577817917,1.510253667831421,1,3,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00019580870866775513,1.5003089904785156,2,3,14067712,EleutherAI/pythia-14m,step119000,119000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00015343578706961125,1.500296711921692,3,3,14067712,EleutherAI/pythia-14m,step119000,119000
