sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.047409527003765106,1.5778602361679077,0,0,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04293877258896828,1.560499906539917,1,0,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6225448250770569,1.5804197788238525,2,0,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7440980076789856,1.561837911605835,3,0,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0131541658192873,1.5358338356018066,0,1,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22276239097118378,1.5942342281341553,1,1,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09880252182483673,1.599916934967041,2,1,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.0025029951066244e-05,1.5755677223205566,3,1,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.19903327524662018,1.593669056892395,0,2,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08462203294038773,1.5634129047393799,1,2,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3122825622558594,1.602100133895874,2,2,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30321204662323,1.5868809223175049,3,2,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.004660605452954769,1.50496506690979,0,3,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.014790921472012997,1.5180377960205078,1,3,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00018792263290379196,1.5003366470336914,2,3,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00017351668793708086,1.5003135204315186,3,3,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.021006805822253227,1.5724254846572876,0,4,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.9311504476936534e-05,1.5002318620681763,1,4,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.29573559761047363,1.6019222736358643,2,4,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0006014605169184506,1.5008496046066284,3,4,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,7.86336175616657e-15,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,6.477467832155526e-05,1.5002423524856567,1,5,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.012315710075199604,1.5109837055206299,2,5,14067712,EleutherAI/pythia-14m,step115000,115000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.0527341220978315e-09,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.010071791708469391,1.757455825805664,0,0,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.014543156139552593,1.741697907447815,1,0,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.6616235375404358,1.758849859237671,2,0,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.6427459716796875,1.7611088752746582,3,0,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0043624397367239,1.7172249555587769,0,1,14067712,EleutherAI/pythia-14m,step115000,115000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.11419282853603363,1.7715229988098145,1,1,14067712,EleutherAI/pythia-14m,step115000,115000
