sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01885911636054516,1.5555131435394287,0,0,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0075440299697220325,1.5679222345352173,1,0,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.8820862770080566,1.5323278903961182,2,0,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4456835687160492,1.5959182977676392,3,0,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.011014739982783794,1.5620787143707275,0,1,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30823081731796265,1.591381549835205,1,1,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.15202194452285767,1.602853536605835,2,1,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00029582102433778346,1.5601086616516113,3,1,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5673770904541016,1.5863242149353027,0,2,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08151405304670334,1.5542314052581787,1,2,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3110727071762085,1.6033111810684204,2,2,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2083694189786911,1.5592539310455322,3,2,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05678753927350044,1.5281137228012085,0,3,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14475250244140625,1.5787756443023682,1,3,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0007034644950181246,1.5004346370697021,2,3,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.001856435090303421,1.5007832050323486,3,3,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.12161178886890411,1.5865371227264404,0,4,14067712,EleutherAI/pythia-14m,step53000,53000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03473479673266411,1.5154510736465454,1,4,14067712,EleutherAI/pythia-14m,step53000,53000
