sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05519217252731323,1.5961031913757324,0,0,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.029140088707208633,1.5731093883514404,1,0,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.9093570113182068,1.5255416631698608,2,0,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14591653645038605,1.5718183517456055,3,0,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04423211142420769,1.5535738468170166,0,1,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.20400729775428772,1.5843772888183594,1,1,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14177706837654114,1.6024203300476074,2,1,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.006310486234724522,1.5820801258087158,3,1,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3404303789138794,1.5958211421966553,0,2,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.053980305790901184,1.5389533042907715,1,2,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.23071236908435822,1.5998190641403198,2,2,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4054645001888275,1.597928762435913,3,2,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1721089482307434,1.583799123764038,0,3,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18493813276290894,1.5911591053009033,1,3,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.007554103620350361,1.5117579698562622,2,3,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.002169232117012143,1.5030245780944824,3,3,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13047875463962555,1.600956678390503,0,4,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.024062471464276314,1.5496633052825928,1,4,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2972636818885803,1.60049307346344,2,4,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.16159234941005707,1.6003804206848145,3,4,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01117327157407999,1.5217145681381226,0,5,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1255236119031906,1.5722216367721558,1,5,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4258621037006378,1.596494197845459,2,5,14067712,EleutherAI/pythia-14m,step27000,27000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3380506634712219,1.5991559028625488,3,5,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1832633763551712,1.7823268175125122,0,0,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.007597654592245817,1.7546169757843018,1,0,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.8441791534423828,1.72850501537323,2,0,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.39406076073646545,1.7706892490386963,3,0,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.05124052241444588,1.74013352394104,0,1,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.19642432034015656,1.7661552429199219,1,1,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.08054035902023315,1.778938889503479,2,1,14067712,EleutherAI/pythia-14m,step27000,27000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0003557952877599746,1.7638137340545654,3,1,14067712,EleutherAI/pythia-14m,step27000,27000
