sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04432478919625282,1.5766067504882812,0,0,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03945964202284813,1.5557557344436646,1,0,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6483768820762634,1.577337622642517,2,0,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7331454157829285,1.563429832458496,3,0,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.009573969058692455,1.5381824970245361,0,1,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2228909730911255,1.5952084064483643,1,1,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09814586490392685,1.5988459587097168,2,1,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,8.463925951218698e-06,1.5633914470672607,3,1,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.24869990348815918,1.585856318473816,0,2,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09571773558855057,1.566520094871521,1,2,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.302802175283432,1.602808952331543,2,2,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.28498920798301697,1.5843915939331055,3,2,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01079272385686636,1.5073039531707764,0,3,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01214851438999176,1.5104485750198364,1,3,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0005952694336883724,1.5004379749298096,2,3,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0005052183987572789,1.5004260540008545,3,3,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0038731831591576338,1.5703407526016235,0,4,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,6.2653571148985066e-06,1.5002245903015137,1,4,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2926284670829773,1.6012370586395264,2,4,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0033436771482229233,1.553191900253296,3,4,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,5.216142709244269e-17,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.0305125641707491e-08,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5485915541648865,1.5843462944030762,2,5,14067712,EleutherAI/pythia-14m,step131000,131000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,7.713566113967674e-13,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step131000,131000
