sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04903797432780266,1.5782052278518677,0,0,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.021056251600384712,1.5490014553070068,1,0,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5177661180496216,1.5913617610931396,2,0,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7236629128456116,1.5651936531066895,3,0,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.010382230393588543,1.541649341583252,0,1,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18722423911094666,1.592637062072754,1,1,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13793626427650452,1.5988496541976929,2,1,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,6.423337254091166e-06,1.5672690868377686,3,1,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.34808510541915894,1.593328595161438,0,2,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08797478675842285,1.5729693174362183,1,2,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30002710223197937,1.601818561553955,2,2,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3113526701927185,1.588646411895752,3,2,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0016852195840328932,1.500990867614746,0,3,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00034552242141216993,1.5007343292236328,1,3,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,3.0241249987739138e-05,1.5002387762069702,2,3,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,3.9480688428739086e-05,1.5002379417419434,3,3,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0003248249413445592,1.5482561588287354,0,4,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.5266354239429347e-05,1.5002273321151733,1,4,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2484506219625473,1.6028211116790771,2,4,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.710143576223345e-07,1.50022292137146,3,4,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.6529680402742796e-19,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.2698402329647251e-09,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22110062837600708,1.5542707443237305,2,5,14067712,EleutherAI/pythia-14m,step107000,107000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.767762408151242e-10,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.011683238670229912,1.7577941417694092,0,0,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.021317224949598312,1.735490083694458,1,0,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.6149063110351562,1.7644600868225098,2,0,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5245774388313293,1.7715771198272705,3,0,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.004998074844479561,1.727907657623291,0,1,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.10979413241147995,1.77073335647583,1,1,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.02715468406677246,1.7737258672714233,2,1,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.1960400669863702e-08,1.721358299255371,3,1,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.09190334379673004,1.7504454851150513,0,2,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.09143312275409698,1.7620677947998047,1,2,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.21825547516345978,1.7842581272125244,2,2,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.33086496591567993,1.7757675647735596,3,2,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.004537600092589855,1.69606614112854,0,3,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,2.4627787809095025e-08,1.6955527067184448,1,3,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,4.813090981770074e-06,1.6914126873016357,2,3,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,5.153337497176835e-06,1.69142746925354,3,3,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.00015577352314721793,1.7266559600830078,0,4,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,3.2808722405519575e-09,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.20644375681877136,1.781042456626892,2,4,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,2.5637801215339096e-08,1.6921231746673584,3,4,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,7.865830693571861e-26,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.9747075438499451,1.6981706619262695,2,5,14067712,EleutherAI/pythia-14m,step107000,107000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.014106469228863716,1.7580468654632568,0,0,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.009116937406361103,1.7334654331207275,1,0,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.7547518610954285,1.7452630996704102,2,0,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.24206006526947021,1.7760701179504395,3,0,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.0010503409430384636,1.725599765777588,0,1,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.14057664573192596,1.7714097499847412,1,1,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.032310131937265396,1.7737817764282227,2,1,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.1342844885575687e-08,1.758753776550293,3,1,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.15071885287761688,1.767106056213379,0,2,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.10615244507789612,1.7567241191864014,1,2,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.3081161379814148,1.782808542251587,2,2,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.3074663579463959,1.7711987495422363,3,2,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.07027684897184372,1.7122397422790527,0,3,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.3262246284284629e-05,1.6914374828338623,1,3,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,3.6760250168299535e-06,1.6914063692092896,2,3,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.1662301403703168e-05,1.6914092302322388,3,3,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.0214990652457345e-05,1.710461139678955,0,4,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,9.307132148306252e-11,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.20233872532844543,1.780229926109314,2,4,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,2.535262222380652e-09,1.6914043426513672,3,4,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,1.3738799463229932e-31,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,5.550979373664898e-32,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,0.9433412551879883,1.7061160802841187,2,5,14067712,EleutherAI/pythia-14m,step107000,107000
She watched a band. ,It was a jazz band.,band,active,V,N,band, watched,6.043620181003084e-25,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.018648264929652214,1.7585170269012451,0,0,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.018018079921603203,1.734947919845581,1,0,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.5424949526786804,1.7713261842727661,2,0,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.15740889310836792,1.772200345993042,3,0,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.0032530296593904495,1.7261627912521362,0,1,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.1426570564508438,1.7739739418029785,1,1,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.06763051450252533,1.77162504196167,2,1,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,6.607297109439969e-08,1.7276065349578857,3,1,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.060348719358444214,1.7392064332962036,0,2,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.10832719504833221,1.7551162242889404,1,2,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.21508488059043884,1.781519889831543,2,2,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.23929347097873688,1.7740343809127808,3,2,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.03512962535023689,1.7067921161651611,0,3,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,2.024280183832161e-05,1.7120624780654907,1,3,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,9.488135401625186e-05,1.6914558410644531,2,3,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,7.904332596808672e-05,1.6914596557617188,3,3,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.00010459238546900451,1.707430124282837,0,4,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,3.872795695247788e-10,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.19195404648780823,1.7834690809249878,2,4,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.5736962080681316e-11,1.6914067268371582,3,4,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,1.282522652287176e-34,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,3.9790674239821703e-38,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.9989635944366455,1.691687822341919,2,5,14067712,EleutherAI/pythia-14m,step107000,107000
She joined a band. ,It was a country band.,band,active,V,N,band, joined,0.0,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.2112220972776413,1.7792384624481201,0,0,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.007006539031863213,1.72477126121521,1,0,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.6177164912223816,1.7627995014190674,2,0,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.3064998686313629,1.7788788080215454,3,0,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.002256744308397174,1.7308380603790283,0,1,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.13714931905269623,1.775726079940796,1,1,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.07711979001760483,1.7744100093841553,2,1,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,6.513129147123209e-09,1.7042977809906006,3,1,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.1321994960308075,1.744726300239563,0,2,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.14705416560173035,1.750159502029419,1,2,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.27424395084381104,1.7834587097167969,2,2,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.26096129417419434,1.769568920135498,3,2,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.0146131357178092,1.7078086137771606,0,3,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,5.067426536697894e-05,1.7121373414993286,1,3,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,1.360010912776488e-07,1.6914196014404297,2,3,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,1.4073985994400573e-06,1.6914410591125488,3,3,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.0002504745789337903,1.6933014392852783,0,4,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,1.8542863425285994e-11,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,0.21747273206710815,1.7847272157669067,2,4,14067712,EleutherAI/pythia-14m,step107000,107000
He confronted a barrier. ,There was a police barrier.,barrier,active,V,N,barrier, confronted,1.9560802684281953e-06,1.6914142370224,3,4,14067712,EleutherAI/pythia-14m,step107000,107000
