sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.21467353403568268,1.6011682748794556,0,0,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3194107115268707,1.601955533027649,1,0,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3750811517238617,1.6015090942382812,2,0,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.12452396750450134,1.5981366634368896,3,0,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4076276421546936,1.6010682582855225,0,1,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.16128531098365784,1.6007905006408691,1,1,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22855263948440552,1.601050853729248,2,1,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3199480175971985,1.600135326385498,3,1,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14187879860401154,1.6007076501846313,0,2,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.5612655878067017,1.5865986347198486,1,2,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.02218734659254551,1.5094741582870483,2,2,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.12049456685781479,1.5746674537658691,3,2,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.20386867225170135,1.6032432317733765,0,3,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.21759136021137238,1.5994703769683838,1,3,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2656356394290924,1.583801507949829,2,3,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2281336635351181,1.5886478424072266,3,3,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3098708987236023,1.58135187625885,0,4,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.792281985282898,1.552193284034729,1,4,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.9023436307907104,1.5271536111831665,2,4,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.6405233144760132,1.578955054283142,3,4,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3800486624240875,1.5906128883361816,0,5,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.18925797939300537,1.594971776008606,1,5,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.9847676157951355,1.5047557353973389,2,5,14067712,EleutherAI/pythia-14m,step512,512
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.027926074340939522,1.5422008037567139,3,5,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.16799084842205048,1.7807338237762451,0,0,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.19067583978176117,1.7817058563232422,1,0,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2849697470664978,1.7838046550750732,2,0,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.18633420765399933,1.781299114227295,3,0,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.09674985706806183,1.7814524173736572,0,1,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.2830420732498169,1.7845218181610107,1,1,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5651021003723145,1.7700331211090088,2,1,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.15389272570610046,1.777634620666504,3,1,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.20340289175510406,1.781104326248169,0,2,14067712,EleutherAI/pythia-14m,step512,512
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.19296042621135712,1.7764580249786377,1,2,14067712,EleutherAI/pythia-14m,step512,512
