sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.015265640802681446,1.5624152421951294,0,0,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.013044197112321854,1.5537166595458984,1,0,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.8364118933677673,1.542872667312622,2,0,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4589901268482208,1.5959447622299194,3,0,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.004541175439953804,1.557881236076355,0,1,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30234426259994507,1.594541072845459,1,1,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09909112751483917,1.5974459648132324,2,1,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00015730070299468935,1.5714669227600098,3,1,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.49333178997039795,1.5908515453338623,0,2,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09405321627855301,1.5607153177261353,1,2,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.34175410866737366,1.6029094457626343,2,2,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1846613883972168,1.5576171875,3,2,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.05391675978899002,1.5230823755264282,0,3,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1635841578245163,1.5849103927612305,1,3,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,7.843173989385832e-06,1.5002250671386719,2,3,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0015158822061493993,1.5006804466247559,3,3,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13572145998477936,1.5903090238571167,0,4,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.03262181207537651,1.515457034111023,1,4,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2586875855922699,1.5986710786819458,2,4,14067712,EleutherAI/pythia-14m,step57000,57000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.14438211917877197,1.585524559020996,3,4,14067712,EleutherAI/pythia-14m,step57000,57000
