sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.17275652289390564,1.6022580862045288,0,0,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.31266137957572937,1.6010339260101318,1,0,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.35666534304618835,1.60288667678833,2,0,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13352808356285095,1.5999646186828613,3,0,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.27025607228279114,1.604035496711731,0,1,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22536401450634003,1.6047940254211426,1,1,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2630392909049988,1.6033638715744019,2,1,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30415216088294983,1.602510690689087,3,1,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.31705451011657715,1.6042424440383911,0,2,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2859290540218353,1.6037378311157227,1,2,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.26653364300727844,1.6044325828552246,2,2,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1775563806295395,1.6016616821289062,3,2,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2539100646972656,1.6041359901428223,0,3,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2530936896800995,1.6029963493347168,1,3,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.17321689426898956,1.602452278137207,2,3,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.20394116640090942,1.6042613983154297,3,3,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22102953493595123,1.6048098802566528,0,4,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2947503626346588,1.604521632194519,1,4,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.22253502905368805,1.6047821044921875,2,4,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2718152403831482,1.6038004159927368,3,4,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2527322769165039,1.6047894954681396,0,5,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2390248030424118,1.6032321453094482,1,5,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2098255604505539,1.6044557094573975,2,5,14067712,EleutherAI/pythia-14m,step2,2
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2314513623714447,1.603269338607788,3,5,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.19123966991901398,1.7832670211791992,0,0,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.22039277851581573,1.7811130285263062,1,0,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.26418280601501465,1.7848155498504639,2,0,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.20475970208644867,1.7827539443969727,3,0,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.15107983350753784,1.7826635837554932,0,1,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.3052569329738617,1.7848128080368042,1,1,14067712,EleutherAI/pythia-14m,step2,2
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.37114259600639343,1.782888412475586,2,1,14067712,EleutherAI/pythia-14m,step2,2
