sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0139295170083642,1.5888930559158325,0,0,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.009369248524308205,1.5750560760498047,1,0,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.8372219204902649,1.5429949760437012,2,0,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.28179502487182617,1.5932321548461914,3,0,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01135520450770855,1.5632625818252563,0,1,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.25127413868904114,1.5923001766204834,1,1,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11470527201890945,1.602430820465088,2,1,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0009724676492623985,1.5691242218017578,3,1,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.4294221103191376,1.5937814712524414,0,2,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08165578544139862,1.5462754964828491,1,2,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2753300964832306,1.6035521030426025,2,2,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30087053775787354,1.5835447311401367,3,2,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.1354566216468811,1.5519682168960571,0,3,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2940950393676758,1.583680272102356,1,3,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.010968021117150784,1.5035042762756348,2,3,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0025772841181606054,1.5009980201721191,3,3,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.138567253947258,1.5976628065109253,0,4,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.043243542313575745,1.5204390287399292,1,4,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2208832949399948,1.5974255800247192,2,4,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.13970130681991577,1.5853487253189087,3,4,14067712,EleutherAI/pythia-14m,step36000,36000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.8607084460459805e-14,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step36000,36000
