sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0374239943921566,1.569998025894165,0,0,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.04455309361219406,1.5740081071853638,1,0,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7199587821960449,1.566174030303955,2,0,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.49503636360168457,1.5896319150924683,3,0,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.01148189976811409,1.539967656135559,0,1,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.23551228642463684,1.589824914932251,1,1,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11270066350698471,1.6011494398117065,2,1,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,5.683868494088529e-06,1.5770665407180786,3,1,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3240126371383667,1.5966463088989258,0,2,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.08192668110132217,1.5614449977874756,1,2,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.331927627325058,1.6018924713134766,2,2,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.19064904749393463,1.5662893056869507,3,2,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0009444155730307102,1.5014231204986572,0,3,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,7.5512049079407e-05,1.5022644996643066,1,3,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.00028129908605478704,1.5003161430358887,2,3,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0008024551789276302,1.5004878044128418,3,3,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,6.335932994261384e-05,1.5276607275009155,0,4,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,3.431106232465453e-10,1.5002226829528809,1,4,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.3100827932357788,1.600018858909607,2,4,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,2.4780720195849426e-06,1.5007572174072266,3,4,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.0927124554278686e-21,1.5002226829528809,0,5,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,1.8660166745121387e-08,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.34095415472984314,1.584456443786621,2,5,14067712,EleutherAI/pythia-14m,step91000,91000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,3.577473017640283e-18,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.016928846016526222,1.7518047094345093,0,0,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0420791432261467,1.757537603378296,1,0,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.7837799787521362,1.7402678728103638,2,0,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.5565672516822815,1.7679330110549927,3,0,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.0071482304483652115,1.7243698835372925,0,1,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.12003808468580246,1.7656147480010986,1,1,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.02960342727601528,1.778815507888794,2,1,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,1.1176857128702977e-07,1.7219816446304321,3,1,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.11259066313505173,1.741281270980835,0,2,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.1139453649520874,1.7570486068725586,1,2,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.221945658326149,1.7845336198806763,2,2,14067712,EleutherAI/pythia-14m,step91000,91000
She snapped a band. ,It was a rubber band.,band,active,V,N,band, snapped,0.166976660490036,1.7601104974746704,3,2,14067712,EleutherAI/pythia-14m,step91000,91000
