sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.023571735247969627,1.576850414276123,0,0,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.007542793173342943,1.5799856185913086,1,0,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.7847207188606262,1.5539233684539795,2,0,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2560744881629944,1.5966224670410156,3,0,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0072821578942239285,1.5575146675109863,0,1,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2921361029148102,1.592759132385254,1,1,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.11866680532693863,1.6019207239151,2,1,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.0005436296341940761,1.570163607597351,3,1,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.49201202392578125,1.59068763256073,0,2,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.06012595817446709,1.5445621013641357,1,2,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.30161526799201965,1.6031583547592163,2,2,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.24243414402008057,1.5699752569198608,3,2,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.09032749384641647,1.5339913368225098,0,3,14067712,EleutherAI/pythia-14m,step44000,44000
She wore a band.,It was a gold band.,band,active,V,N,band, wore,0.2757192850112915,1.5828301906585693,1,3,14067712,EleutherAI/pythia-14m,step44000,44000
