sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.953291893005371,-19.582155227661133,4.628863334655762,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.00539779663086,-17.274274826049805,-0.7311229705810547,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.724838256835938,-18.04892349243164,1.3240852355957031,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.226707458496094,-24.936115264892578,5.709407806396484,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-24.99524688720703,-35.02727127075195,10.032024383544922,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-12.9631929397583,-18.23810386657715,5.274910926818848,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.63364601135254,-20.730424880981445,4.096778869628906,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.762092590332031,-19.326427459716797,3.5643348693847656,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.305686950683594,-23.547189712524414,6.24150276184082,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.942085266113281,-17.69605255126953,2.75396728515625,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.120018005371094,-20.304044723510742,5.184026718139648,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.679073333740234,-17.726905822753906,4.047832489013672,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.651107788085938,-19.786212921142578,1.1351051330566406,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-14.53192138671875,-20.085718154907227,5.553796768188477,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-20.01400375366211,-21.889116287231445,1.875112533569336,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.845661163330078,-24.095876693725586,3.250215530395508,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.14117431640625,-21.083892822265625,2.942718505859375,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.313140869140625,-22.492630004882812,7.1794891357421875,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.04475212097168,-19.186973571777344,6.142221450805664,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.91879653930664,-20.641387939453125,3.7225914001464844,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.417755126953125,-23.274465560913086,5.856710433959961,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.057388305664062,-19.98760223388672,1.9302139282226562,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.071697235107422,-22.484207153320312,7.412509918212891,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-18.186691284179688,-23.566303253173828,5.379611968994141,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-28.85584831237793,-30.116106033325195,1.2602577209472656,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.960115432739258,-21.22929573059082,3.2691802978515625,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.998327255249023,-24.687820434570312,3.689493179321289,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.155553817749023,-21.81558609008789,-0.3399677276611328,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-16.702129364013672,-22.28856086730957,5.586431503295898,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-15.70164680480957,-17.937618255615234,2.235971450805664,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-17.06376838684082,-20.590620040893555,3.5268516540527344,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-15.765083312988281,-20.549373626708984,4.784290313720703,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-15.873477935791016,-18.316856384277344,2.443378448486328,14067712,EleutherAI/pythia-14m,step28000,seed7,7,28000
