sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.091297149658203,-19.556228637695312,4.464931488037109,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-22.412813186645508,-23.610624313354492,1.1978111267089844,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.856725692749023,-16.552095413208008,1.6953697204589844,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.266460418701172,-26.098140716552734,7.8316802978515625,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.004619598388672,-34.3062629699707,9.301643371582031,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.725135803222656,-18.760746002197266,1.0356101989746094,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.233139038085938,-20.339153289794922,2.1060142517089844,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-17.398935317993164,-19.667152404785156,2.268217086791992,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.579463958740234,-20.47970199584961,3.900238037109375,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-12.721439361572266,-17.948719024658203,5.2272796630859375,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-12.781764030456543,-20.712610244750977,7.930846214294434,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.053437232971191,-17.875600814819336,5.8221635818481445,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.066497802734375,-20.59910011291504,3.532602310180664,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.210411071777344,-22.1026554107666,5.892244338989258,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.091331481933594,-19.055431365966797,0.9640998840332031,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.39044952392578,-26.06476402282715,5.674314498901367,14067712,EleutherAI/pythia-14m,step70000,seed9,9,70000
