sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.560625076293945,-17.190080642700195,2.62945556640625,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.590789794921875,-18.526796340942383,-1.0639934539794922,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.400142669677734,-18.516191482543945,2.116048812866211,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.164684295654297,-19.359865188598633,1.195180892944336,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-26.060670852661133,-27.221393585205078,1.1607227325439453,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.776073455810547,-16.506593704223633,0.7305202484130859,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.5437068939209,-18.96384048461914,0.4201335906982422,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.65268325805664,-19.07486343383789,2.42218017578125,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.679344177246094,-20.00601577758789,3.326671600341797,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.294661521911621,-19.45441436767578,5.15975284576416,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.22413444519043,-23.81555938720703,8.591424942016602,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.03464126586914,-21.38404083251953,8.34939956665039,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.290172576904297,-19.26988983154297,1.9797172546386719,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.023991584777832,-20.40160369873047,5.377612113952637,14067712,EleutherAI/pythia-14m,step98000,seed8,8,98000
