sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.652219772338867,-19.396560668945312,4.744340896606445,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.299205780029297,-20.228984832763672,0.929779052734375,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.714282989501953,-22.30255126953125,4.588268280029297,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.561996459960938,-21.927371978759766,2.365375518798828,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.996898651123047,-26.658876419067383,0.6619777679443359,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.561279296875,-20.03670883178711,2.4754295349121094,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.075937271118164,-21.17184066772461,3.0959033966064453,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.727209091186523,-19.50804328918457,2.780834197998047,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.96879005432129,-22.329893112182617,3.361103057861328,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.97715950012207,-18.57238006591797,4.595220565795898,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.811063766479492,-21.0418701171875,6.230806350708008,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.959653854370117,-18.767986297607422,5.808332443237305,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-20.17509651184082,-21.390695571899414,1.2155990600585938,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.595333099365234,-20.18570327758789,3.5903701782226562,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.57684898376465,-22.546655654907227,2.969806671142578,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.245254516601562,-25.409992218017578,5.164737701416016,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.2205753326416,-21.194427490234375,1.9738521575927734,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.646087646484375,-22.543621063232422,6.897533416748047,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.60456657409668,-15.100027084350586,3.4954605102539062,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.55231475830078,-16.250244140625,-0.30207061767578125,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.161632537841797,-20.090351104736328,3.9287185668945312,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.368576049804688,-22.610448837280273,4.241872787475586,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-18.14488410949707,-24.354473114013672,6.209589004516602,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-18.28406524658203,-23.10376739501953,4.8197021484375,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-26.144779205322266,-26.755229949951172,0.6104507446289062,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.975297927856445,-17.032779693603516,-0.9425182342529297,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-17.176206588745117,-21.93689727783203,4.760690689086914,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.852523803710938,-22.92611312866211,0.07358932495117188,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.774855613708496,-22.514190673828125,6.739335060119629,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-15.016550064086914,-17.15411376953125,2.137563705444336,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-16.193416595458984,-21.070119857788086,4.876703262329102,14067712,EleutherAI/pythia-14m,step19000,seed6,6,19000
