sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-16.101470947265625,-20.080236434936523,3.9787654876708984,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.601961135864258,-18.024024963378906,1.4220638275146484,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.023590087890625,-20.525419235229492,4.501829147338867,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.773256301879883,-21.362342834472656,1.5890865325927734,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-18.88570785522461,-24.849578857421875,5.963871002197266,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.734817504882812,-16.64482879638672,0.9100112915039062,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-14.76994514465332,-18.24894905090332,3.47900390625,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.051095962524414,-18.044389724731445,2.9932937622070312,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.961719512939453,-21.035829544067383,3.0741100311279297,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.011575698852539,-18.204593658447266,4.193017959594727,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.2598876953125,-22.66280746459961,9.40291976928711,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.082298278808594,-17.163089752197266,5.080791473388672,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-16.96184730529785,-18.296676635742188,1.334829330444336,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-13.085798263549805,-18.260498046875,5.174699783325195,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.78623390197754,-21.065284729003906,2.279050827026367,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-25.418167114257812,-27.65222930908203,2.2340621948242188,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.806907653808594,-21.86659812927246,3.059690475463867,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.674205780029297,-20.494489669799805,5.820283889770508,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-14.449445724487305,-18.343791961669922,3.894346237182617,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.870386123657227,-17.32345199584961,0.4530658721923828,14067712,EleutherAI/pythia-14m,step75000,seed1,1,75000
