sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.27381706237793,-18.073022842407227,3.799205780029297,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.178647994995117,-22.297626495361328,2.118978500366211,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.263208389282227,-18.422143936157227,3.158935546875,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.898365020751953,-20.424293518066406,1.5259284973144531,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-24.785987854003906,-25.422712326049805,0.6367244720458984,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.19418716430664,-18.107154846191406,2.9129676818847656,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.478191375732422,-19.188220977783203,1.7100296020507812,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.57772445678711,-20.868640899658203,4.290916442871094,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.861190795898438,-22.067371368408203,5.206180572509766,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.65365219116211,-18.671241760253906,4.017589569091797,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.954209327697754,-21.056007385253906,6.101798057556152,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.931346893310547,-18.780128479003906,4.848781585693359,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.37596893310547,-21.385406494140625,2.0094375610351562,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.190932273864746,-21.131500244140625,5.940567970275879,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.721912384033203,-20.414459228515625,0.6925468444824219,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.498924255371094,-26.28190803527832,4.782983779907227,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.3308048248291,-20.580780029296875,1.2499752044677734,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.743907928466797,-21.169403076171875,5.425495147705078,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.88243293762207,-18.605939865112305,4.723506927490234,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-18.04126739501953,-18.145490646362305,0.10422325134277344,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-19.22916030883789,-21.473859786987305,2.244699478149414,14067712,EleutherAI/pythia-14m,step124000,seed5,5,124000
