sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.298990249633789,-21.291309356689453,6.992319107055664,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-17.75798988342285,-22.087581634521484,4.329591751098633,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-18.583606719970703,-21.948780059814453,3.36517333984375,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.90474510192871,-20.64868927001953,1.7439441680908203,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-24.584793090820312,-26.12163543701172,1.5368423461914062,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.621076583862305,-17.40552520751953,2.7844486236572266,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.839710235595703,-21.217571258544922,3.3778610229492188,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.629558563232422,-20.113079071044922,3.4835205078125,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-15.88479995727539,-22.778118133544922,6.893318176269531,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-16.11641502380371,-19.73125457763672,3.614839553833008,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-16.62945556640625,-22.599905014038086,5.970449447631836,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.998846054077148,-19.460500717163086,5.4616546630859375,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.76831817626953,-21.230594635009766,2.4622764587402344,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.31865119934082,-21.025028228759766,4.706377029418945,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-22.049510955810547,-22.632450103759766,0.5829391479492188,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.06650733947754,-22.89385223388672,2.8273448944091797,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.965126037597656,-20.524648666381836,1.5595226287841797,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.177494049072266,-22.016592025756836,4.83909797668457,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.372722625732422,-18.034507751464844,4.661785125732422,14067712,EleutherAI/pythia-14m,step112000,seed6,6,112000
