sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.71135425567627,-20.835371017456055,6.124016761779785,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.797462463378906,-17.235076904296875,-2.5623855590820312,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.607651710510254,-20.050413131713867,5.442761421203613,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.985733032226562,-22.225828170776367,3.2400951385498047,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.171405792236328,-30.83339500427246,7.661989212036133,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.388007164001465,-18.899625778198242,3.5116186141967773,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.643291473388672,-19.304424285888672,0.6611328125,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.582164764404297,-19.384754180908203,2.8025894165039062,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-19.084712982177734,-22.307598114013672,3.2228851318359375,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.72304630279541,-19.248796463012695,4.525750160217285,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.978547096252441,-21.199262619018555,7.220715522766113,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.882768630981445,-20.544504165649414,6.661735534667969,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.754117965698242,-21.558815002441406,1.804697036743164,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-13.21115493774414,-19.96739959716797,6.756244659423828,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.50900650024414,-23.314678192138672,4.805671691894531,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.26255226135254,-20.44346046447754,0.180908203125,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.428874969482422,-21.126075744628906,2.6972007751464844,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.14346694946289,-22.080204010009766,5.936737060546875,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-9.56056022644043,-15.947904586791992,6.3873443603515625,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.832443237304688,-17.299203872680664,-0.5332393646240234,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.399635314941406,-19.820371627807617,2.420736312866211,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.21628189086914,-22.161582946777344,4.945301055908203,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.517637252807617,-23.471546173095703,6.953908920288086,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.50379753112793,-22.83861541748047,7.334817886352539,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-27.129056930541992,-27.82523536682129,0.6961784362792969,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-19.49362564086914,-22.969358444213867,3.4757328033447266,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.909839630126953,-29.340587615966797,8.430747985839844,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-23.911373138427734,-24.950931549072266,1.0395584106445312,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-13.741527557373047,-21.549373626708984,7.8078460693359375,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.300074577331543,-17.01262664794922,2.712552070617676,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-16.916240692138672,-20.206010818481445,3.2897701263427734,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-15.545134544372559,-18.28520965576172,2.74007511138916,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-15.834955215454102,-19.791255950927734,3.956300735473633,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-13.872808456420898,-16.056167602539062,2.183359146118164,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-20.553878784179688,-22.921768188476562,2.367889404296875,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-9.815459251403809,-15.014698028564453,5.1992387771606445,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-18.035253524780273,-23.526172637939453,5.49091911315918,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-23.21673011779785,-24.758777618408203,1.5420475006103516,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-23.01903533935547,-28.301090240478516,5.282054901123047,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-19.030597686767578,-20.83834457397461,1.8077468872070312,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-18.35886001586914,-18.377552032470703,0.0186920166015625,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-12.857278823852539,-18.378910064697266,5.521631240844727,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.827903747558594,-19.212528228759766,3.384624481201172,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-16.291175842285156,-20.489971160888672,4.198795318603516,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-13.560101509094238,-20.701698303222656,7.141596794128418,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-15.702399253845215,-18.01941680908203,2.3170175552368164,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-13.312849998474121,-17.518287658691406,4.205437660217285,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-12.807979583740234,-21.047889709472656,8.239910125732422,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-20.217247009277344,-24.57864761352539,4.361400604248047,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-15.275264739990234,-19.84561538696289,4.570350646972656,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-16.33551025390625,-19.418712615966797,3.083202362060547,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-18.48627471923828,-20.342660903930664,1.8563861846923828,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-16.749608993530273,-19.36565399169922,2.6160449981689453,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-23.304649353027344,-24.112775802612305,0.8081264495849609,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-20.349994659423828,-22.569005966186523,2.2190113067626953,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-22.70191192626953,-24.753860473632812,2.0519485473632812,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-15.570037841796875,-20.061609268188477,4.491571426391602,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-16.419031143188477,-21.039262771606445,4.620231628417969,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-12.028477668762207,-19.923341751098633,7.894864082336426,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-19.458236694335938,-23.04380226135254,3.5855655670166016,14067712,EleutherAI/pythia-14m,step75000,seed4,4,75000
