sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-19.159116744995117,-20.72494125366211,1.5658245086669922,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-27.5799503326416,-25.729862213134766,-1.850088119506836,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-19.344619750976562,-20.110841751098633,0.7662220001220703,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.127225875854492,-21.271026611328125,2.143800735473633,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-37.84764099121094,-36.86623001098633,-0.9814109802246094,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-18.281431198120117,-19.870426177978516,1.5889949798583984,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-21.973793029785156,-23.232940673828125,1.2591476440429688,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-20.81832504272461,-23.559871673583984,2.741546630859375,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-21.27264404296875,-25.619586944580078,4.346942901611328,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-18.214923858642578,-19.71649932861328,1.5015754699707031,14067712,EleutherAI/pythia-14m,step512,seed5,5,512
