sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.718585968017578,-19.057859420776367,4.339273452758789,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.095962524414062,-20.619531631469727,0.5235691070556641,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.30678367614746,-18.846406936645508,2.539623260498047,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.731409072875977,-23.629257202148438,3.897848129272461,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-20.15731430053711,-32.22767639160156,12.070362091064453,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-13.656253814697266,-17.949615478515625,4.293361663818359,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.06729507446289,-20.77417755126953,3.7068824768066406,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.703474998474121,-19.867450714111328,5.163975715637207,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.88568115234375,-23.4130859375,5.52740478515625,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.986749649047852,-19.328275680541992,4.341526031494141,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.434600830078125,-22.587186813354492,8.152585983276367,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.027327537536621,-21.138063430786133,7.110735893249512,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.72803497314453,-21.003190994262695,1.275156021118164,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-14.522623062133789,-20.313846588134766,5.791223526000977,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.17137908935547,-23.116519927978516,4.945140838623047,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.165939331054688,-27.53423309326172,6.368293762207031,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-20.78866958618164,-23.732803344726562,2.944133758544922,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.828971862792969,-23.990009307861328,8.16103744506836,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.646474838256836,-15.994976043701172,4.348501205444336,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-19.055919647216797,-18.379005432128906,-0.6769142150878906,14067712,EleutherAI/pythia-14m,step77000,seed7,7,77000
