sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.026826858520508,-22.923452377319336,7.896625518798828,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.339139938354492,-21.784557342529297,1.4454174041748047,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.994975090026855,-21.625234603881836,5.6302595138549805,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.771499633789062,-24.828672409057617,5.057172775268555,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-24.258377075195312,-32.68041229248047,8.422035217285156,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.212263107299805,-18.69579315185547,4.483530044555664,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.05885124206543,-20.361576080322266,3.302724838256836,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-18.85236167907715,-22.128055572509766,3.275693893432617,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.41944122314453,-23.71030044555664,5.290859222412109,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-16.7469482421875,-20.17825698852539,3.4313087463378906,14067712,EleutherAI/pythia-14m,step43000,seed4,4,43000
