sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.36977481842041,-19.608867645263672,4.239092826843262,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.115217208862305,-17.81328582763672,-0.30193138122558594,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.220352172851562,-19.261524200439453,4.041172027587891,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.95140838623047,-21.769386291503906,2.8179779052734375,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.545995712280273,-28.283111572265625,4.737115859985352,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.030336380004883,-17.36102294921875,2.330686569213867,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.98180103302002,-23.00713348388672,7.025332450866699,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.443973541259766,-20.806991577148438,5.363018035888672,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.383148193359375,-22.07630157470703,4.693153381347656,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.2557373046875,-18.756412506103516,5.500675201416016,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.044772148132324,-24.323192596435547,11.278420448303223,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.812397956848145,-17.996444702148438,5.184046745300293,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.01526641845703,-19.49365997314453,0.4783935546875,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.339425086975098,-17.262313842773438,1.9228887557983398,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.279340744018555,-21.54486083984375,3.2655200958251953,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.134859085083008,-24.356000900268555,3.221141815185547,14067712,EleutherAI/pythia-14m,step28000,seed1,1,28000
