sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-13.860808372497559,-19.33189582824707,5.471087455749512,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.301054000854492,-20.514488220214844,2.2134342193603516,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.207757949829102,-18.22715950012207,3.0194015502929688,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.815715789794922,-22.25275993347168,3.437044143676758,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.465774536132812,-27.819011688232422,4.353237152099609,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.640804290771484,-19.36038589477539,3.7195816040039062,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.760522842407227,-20.459762573242188,4.699239730834961,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.248409271240234,-19.97956657409668,3.7311573028564453,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-19.108007431030273,-22.906200408935547,3.7981929779052734,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.036407470703125,-18.6319522857666,4.595544815063477,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.783943176269531,-20.539175033569336,5.755231857299805,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-15.069738388061523,-18.04851722717285,2.978778839111328,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.946144104003906,-18.81200408935547,-0.1341400146484375,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.209203720092773,-20.210063934326172,4.000860214233398,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.705360412597656,-21.793272018432617,3.087911605834961,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.32867431640625,-23.74950408935547,2.4208297729492188,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.874954223632812,-19.822948455810547,0.9479942321777344,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.104000091552734,-24.615310668945312,8.511310577392578,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-10.880977630615234,-17.26067543029785,6.379697799682617,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.625614166259766,-19.56940460205078,1.9437904357910156,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.72374725341797,-20.858871459960938,3.1351242065429688,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-16.961009979248047,-20.185598373413086,3.224588394165039,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.63009262084961,-22.46186065673828,6.831768035888672,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.586963653564453,-21.908447265625,6.321483612060547,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-29.011642456054688,-29.425739288330078,0.4140968322753906,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.707286834716797,-20.444469451904297,2.7371826171875,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-21.81884002685547,-22.160484313964844,0.341644287109375,14067712,EleutherAI/pythia-14m,step29000,seed5,5,29000
