sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.637836456298828,-18.92368507385254,3.285848617553711,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.926715850830078,-20.183286666870117,0.25657081604003906,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.7578125,-18.913673400878906,3.1558609008789062,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-17.231239318847656,-24.092330932617188,6.861091613769531,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-28.320430755615234,-36.17545700073242,7.8550262451171875,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-13.27554988861084,-19.597671508789062,6.322121620178223,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.343347549438477,-22.37374496459961,6.030397415161133,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.65410614013672,-21.28795623779297,4.63385009765625,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.601770401000977,-23.382625579833984,4.780855178833008,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.693995475769043,-18.775829315185547,4.081833839416504,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-16.643268585205078,-21.107784271240234,4.464515686035156,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.283143043518066,-18.457683563232422,4.1745405197143555,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.0634765625,-19.333995819091797,1.2705192565917969,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-13.087964057922363,-21.006057739257812,7.918093681335449,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-16.398677825927734,-22.65979766845703,6.261119842529297,14067712,EleutherAI/pythia-14m,step12000,seed7,7,12000
