sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.454144477844238,-18.79746437072754,4.343319892883301,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.68204116821289,-19.550067901611328,2.8680267333984375,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.733814239501953,-17.97007179260254,1.236257553100586,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.319358825683594,-19.852787017822266,0.5334281921386719,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.03868865966797,-26.776796340942383,1.738107681274414,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.73746109008789,-17.427860260009766,0.690399169921875,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.627885818481445,-18.908172607421875,2.2802867889404297,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.04899787902832,-19.788177490234375,5.739179611206055,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.9849853515625,-21.483245849609375,4.498260498046875,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.863054275512695,-19.633583068847656,3.770528793334961,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.418128967285156,-19.324378967285156,3.90625,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.402215957641602,-17.773109436035156,4.370893478393555,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.70855140686035,-19.864978790283203,2.1564273834228516,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.228389739990234,-19.172840118408203,2.9444503784179688,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.274673461914062,-21.660511016845703,2.3858375549316406,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.48026466369629,-22.206363677978516,1.7260990142822266,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-20.53646469116211,-22.813602447509766,2.2771377563476562,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.105680465698242,-21.252689361572266,5.147008895874023,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.776512145996094,-17.088611602783203,5.312099456787109,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-15.911556243896484,-17.060657501220703,1.1491012573242188,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.26922607421875,-20.007312774658203,2.738086700439453,14067712,EleutherAI/pythia-14m,step143000,seed3,3,143000
