sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.488155364990234,-19.281156539916992,4.793001174926758,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-17.068836212158203,-19.97657012939453,2.907733917236328,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.062419891357422,-17.267972946166992,0.2055530548095703,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.02773094177246,-21.340866088867188,1.3131351470947266,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.427799224853516,-26.984426498413086,1.5566272735595703,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.53646469116211,-18.162277221679688,1.6258125305175781,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.208030700683594,-19.420425415039062,2.2123947143554688,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.546682357788086,-20.053848266601562,5.507165908813477,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.44219398498535,-21.332412719726562,3.890218734741211,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.613752365112305,-19.980133056640625,4.36638069152832,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.80746078491211,-19.433502197265625,4.626041412353516,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.656850814819336,-18.365631103515625,4.708780288696289,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.758644104003906,-20.473236083984375,1.7145919799804688,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.578903198242188,-19.092376708984375,3.5134735107421875,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.806747436523438,-21.692596435546875,2.8858489990234375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-18.87814712524414,-20.400192260742188,1.5220451354980469,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-20.248615264892578,-23.94295883178711,3.6943435668945312,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.22579574584961,-20.90353012084961,5.677734375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.179972648620605,-17.54080581665039,5.360833168029785,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.944124221801758,-17.41116714477539,0.4670429229736328,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.67862319946289,-20.25674819946289,2.578125,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.02511215209961,-19.24814224243164,2.2230300903320312,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-14.568924903869629,-20.32822036743164,5.759295463562012,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.833059310913086,-21.55527114868164,5.722211837768555,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-26.301219940185547,-27.01315689086914,0.7119369506835938,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.29325294494629,-18.76100730895996,0.4677543640136719,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-19.230932235717773,-23.48329734802246,4.2523651123046875,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-21.91547966003418,-21.944639205932617,0.0291595458984375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-14.194205284118652,-18.9040470123291,4.709841728210449,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-12.9102201461792,-16.3087100982666,3.3984899520874023,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-15.137470245361328,-22.13776397705078,7.000293731689453,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-13.963418960571289,-17.87440299987793,3.9109840393066406,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-15.20817756652832,-18.94630241394043,3.7381248474121094,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-16.1391544342041,-17.148866653442383,1.0097122192382812,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-21.374977111816406,-24.739944458007812,3.3649673461914062,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-12.528456687927246,-15.911959648132324,3.383502960205078,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-17.472654342651367,-22.13611602783203,4.663461685180664,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-21.502323150634766,-23.21338653564453,1.7110633850097656,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-19.692855834960938,-25.84168243408203,6.148826599121094,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-16.74071502685547,-20.22405242919922,3.48333740234375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-14.543231964111328,-16.09441375732422,1.5511817932128906,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-13.329275131225586,-15.734184265136719,2.404909133911133,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-14.86335563659668,-18.797321319580078,3.9339656829833984,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-16.216073989868164,-21.109210968017578,4.893136978149414,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-12.282114028930664,-22.092487335205078,9.810373306274414,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-16.823474884033203,-18.132211685180664,1.308736801147461,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-14.163473129272461,-17.364389419555664,3.200916290283203,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-14.10976791381836,-17.218027114868164,3.1082592010498047,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-18.8641300201416,-23.741451263427734,4.877321243286133,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-14.426533699035645,-19.540395736694336,5.113862037658691,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-14.465901374816895,-18.009511947631836,3.5436105728149414,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-19.58029556274414,-20.38473892211914,0.804443359375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-14.968464851379395,-19.24732208251953,4.278857231140137,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-21.928852081298828,-24.65072250366211,2.7218704223632812,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-21.366167068481445,-23.854766845703125,2.4885997772216797,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-23.091840744018555,-27.228864669799805,4.13702392578125,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-16.04843521118164,-19.47581672668457,3.4273815155029297,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-16.03073501586914,-17.695629119873047,1.6648941040039062,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-11.132285118103027,-18.041576385498047,6.9092912673950195,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-19.0037841796875,-23.680614471435547,4.676830291748047,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-12.520691871643066,-19.511520385742188,6.990828514099121,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-13.660299301147461,-14.2053861618042,0.5450868606567383,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-16.52727508544922,-14.6090726852417,-1.9182024002075195,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-18.152421951293945,-22.99797821044922,4.845556259155273,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-19.51923370361328,-23.75664520263672,4.2374114990234375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-17.767906188964844,-19.99407196044922,2.226165771484375,14067712,EleutherAI/pythia-14m,step126000,seed3,3,126000
