sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.510344505310059,-18.592557907104492,3.0822134017944336,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-22.16147804260254,-21.55204963684082,-0.6094284057617188,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.580488204956055,-18.561368942260742,2.9808807373046875,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.27477264404297,-20.287145614624023,2.0123729705810547,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.51780891418457,-29.237014770507812,1.7192058563232422,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.03847885131836,-18.056127548217773,1.017648696899414,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.760974884033203,-19.03583335876465,1.2748584747314453,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.295440673828125,-17.8244686126709,2.5290279388427734,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.18522834777832,-20.7077693939209,3.522541046142578,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.494428634643555,-20.666706085205078,5.172277450561523,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.09537124633789,-22.990436553955078,7.8950653076171875,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.285189628601074,-22.006244659423828,7.721055030822754,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-16.965866088867188,-18.48868179321289,1.5228157043457031,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-12.71424674987793,-18.37417984008789,5.659933090209961,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.470703125,-22.53250503540039,3.0618019104003906,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.21297836303711,-25.460424423217773,3.247446060180664,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-21.502803802490234,-24.006750106811523,2.503946304321289,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.181987762451172,-24.825048446655273,8.643060684204102,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-10.908673286437988,-15.137388229370117,4.228714942932129,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.55043601989746,-18.1859130859375,1.635477066040039,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.286344528198242,-19.5250244140625,2.238679885864258,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-16.267513275146484,-20.699352264404297,4.4318389892578125,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.66754150390625,-23.800060272216797,8.132518768310547,14067712,EleutherAI/pythia-14m,step84000,seed8,8,84000
