sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-21.349824905395508,-21.76683807373047,0.41701316833496094,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-31.81864356994629,-32.238243103027344,0.4195995330810547,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-21.423547744750977,-21.980220794677734,0.5566730499267578,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.36859893798828,-20.330183029174805,-0.03841590881347656,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-40.18226623535156,-39.278221130371094,-0.9040451049804688,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-20.432878494262695,-19.996932983398438,-0.4359455108642578,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-20.387317657470703,-20.645957946777344,0.2586402893066406,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-21.8714542388916,-21.67751121520996,-0.19394302368164062,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-20.775089263916016,-20.748062133789062,-0.027027130126953125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-20.446048736572266,-20.570392608642578,0.1243438720703125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-20.92514419555664,-20.973506927490234,0.04836273193359375,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-20.206361770629883,-19.688457489013672,-0.5179042816162109,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-20.767059326171875,-21.388935089111328,0.6218757629394531,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-22.269325256347656,-22.211551666259766,-0.057773590087890625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-21.103580474853516,-21.017547607421875,-0.08603286743164062,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-31.721416473388672,-31.454484939575195,-0.26693153381347656,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-21.46575927734375,-21.227935791015625,-0.237823486328125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-21.553340911865234,-21.68052864074707,0.12718772888183594,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-21.77048110961914,-21.29464340209961,-0.47583770751953125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-21.583484649658203,-21.689434051513672,0.10594940185546875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-21.50989532470703,-22.085205078125,0.5753097534179688,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-20.576330184936523,-21.173404693603516,0.5970745086669922,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-20.81298065185547,-21.266019821166992,0.45303916931152344,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-20.84886360168457,-20.80417251586914,-0.04469108581542969,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-41.55510330200195,-41.003684997558594,-0.5514183044433594,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-21.155433654785156,-20.52305030822754,-0.6323833465576172,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.943973541259766,-20.776405334472656,-0.16756820678710938,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-31.56736946105957,-31.383047103881836,-0.18432235717773438,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-22.483333587646484,-21.611572265625,-0.8717613220214844,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-21.128868103027344,-20.587696075439453,-0.5411720275878906,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-39.46866226196289,-39.44490051269531,-0.023761749267578125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-20.732906341552734,-21.024463653564453,0.29155731201171875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-19.808002471923828,-20.18014144897461,0.37213897705078125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-32.54972839355469,-32.1265869140625,-0.4231414794921875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-42.08447265625,-41.812496185302734,-0.2719764709472656,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-21.502439498901367,-21.294933319091797,-0.2075061798095703,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-30.969717025756836,-30.70087432861328,-0.2688426971435547,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-30.87668228149414,-31.0341739654541,0.15749168395996094,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-31.54430389404297,-31.718399047851562,0.17409515380859375,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-20.723880767822266,-20.08576202392578,-0.6381187438964844,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a display case.,case,case,It was a case display., display case, case display,display,True,-20.13422393798828,-19.978309631347656,-0.155914306640625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-21.2309513092041,-20.412460327148438,-0.8184909820556641,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-21.24871826171875,-20.961532592773438,-0.2871856689453125,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-19.766252517700195,-19.399873733520508,-0.3663787841796875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-19.821109771728516,-19.36712646484375,-0.4539833068847656,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-20.251028060913086,-20.146400451660156,-0.10462760925292969,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-20.067026138305664,-20.468021392822266,0.40099525451660156,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-20.92279815673828,-21.181608200073242,0.25881004333496094,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-31.648921966552734,-31.970888137817383,0.32196617126464844,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-20.052719116210938,-20.454513549804688,0.40179443359375,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-21.033123016357422,-21.354007720947266,0.32088470458984375,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-32.135982513427734,-31.373138427734375,-0.7628440856933594,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-22.13222885131836,-21.47787857055664,-0.6543502807617188,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-32.71348190307617,-31.833370208740234,-0.8801116943359375,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-30.75458335876465,-30.83711814880371,0.0825347900390625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-41.84048843383789,-41.792598724365234,-0.04788970947265625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-20.22015380859375,-20.407943725585938,0.1877899169921875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-21.269031524658203,-21.107250213623047,-0.16178131103515625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-20.661136627197266,-20.7866268157959,0.1254901885986328,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-20.795944213867188,-20.842853546142578,0.046909332275390625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-21.39592170715332,-21.21129608154297,-0.18462562561035156,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-22.191238403320312,-22.123849868774414,-0.06738853454589844,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-20.960159301757812,-21.447284698486328,0.4871253967285156,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-23.394474029541016,-23.626766204833984,0.23229217529296875,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-20.985679626464844,-21.144493103027344,0.1588134765625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-21.776710510253906,-21.795814514160156,0.01910400390625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He liked the investment company.,company,company,He liked the company investment., investment company, company investment,investment,True,-20.984600067138672,-20.42342758178711,-0.5611724853515625,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He liked the pharmaceutical company.,company,company,He liked the company pharmaceutical., pharmaceutical company, company pharmaceutical,pharmaceutical,False,-20.527090072631836,-20.236156463623047,-0.29093360900878906,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
He liked the pleasant company.,company,company,He liked the company pleasant., pleasant company, company pleasant,pleasant,False,-21.643585205078125,-21.10108757019043,-0.5424976348876953,14067712,EleutherAI/pythia-14m,step128,seed3,3,128
